Time,PV(W),Grid(W),Load(W)
2024-12-28 00:00:00,0,0,0
2024-12-28 00:05:00,0,0,0
2024-12-28 00:10:00,0,0,0
2024-12-28 00:15:00,0,0,0
2024-12-28 00:20:00,0,0,0
2024-12-28 00:25:00,0,0,0
2024-12-28 00:30:00,0,0,0
2024-12-28 00:35:00,0,0,0
2024-12-28 00:40:00,0,0,0
2024-12-28 00:45:00,0,0,0
2024-12-28 00:50:00,0,0,0
2024-12-28 00:55:00,0,0,0
2024-12-28 01:00:00,0,0,0
2024-12-28 01:05:00,0,0,0
2024-12-28 01:10:00,0,0,0
2024-12-28 01:15:00,0,0,0
2024-12-28 01:20:00,0,0,0
2024-12-28 01:25:00,0,0,0
2024-12-28 01:30:00,0,0,0
2024-12-28 01:35:00,0,0,0
2024-12-28 01:40:00,0,0,0
2024-12-28 01:45:00,0,0,0
2024-12-28 01:50:00,0,0,0
2024-12-28 01:55:00,0,0,0
2024-12-28 02:00:00,0,0,0
2024-12-28 02:05:00,0,0,0
2024-12-28 02:10:00,0,0,0
2024-12-28 02:15:00,0,0,0
2024-12-28 02:20:00,0,0,0
2024-12-28 02:25:00,0,0,0
2024-12-28 02:30:00,0,0,0
2024-12-28 02:35:00,0,0,0
2024-12-28 02:40:00,0,0,0
2024-12-28 02:45:00,0,0,0
2024-12-28 02:50:00,0,0,0
2024-12-28 02:55:00,0,0,0
2024-12-28 03:00:00,0,0,0
2024-12-28 03:05:00,0,0,0
2024-12-28 03:10:00,0,0,0
2024-12-28 03:15:00,0,0,0
2024-12-28 03:20:00,0,0,0
2024-12-28 03:25:00,0,0,0
2024-12-28 03:30:00,0,0,0
2024-12-28 03:35:00,0,0,0
2024-12-28 03:40:00,0,0,0
2024-12-28 03:45:00,0,0,0
2024-12-28 03:50:00,0,0,0
2024-12-28 03:55:00,0,0,0
2024-12-28 04:00:00,0,0,0
2024-12-28 04:05:00,0,0,0
2024-12-28 04:10:00,0,0,0
2024-12-28 04:15:00,0,0,0
2024-12-28 04:20:00,0,0,0
2024-12-28 04:25:00,0,0,0
2024-12-28 04:30:00,0,0,0
2024-12-28 04:35:00,0,0,0
2024-12-28 04:40:00,0,0,0
2024-12-28 04:45:00,0,0,0
2024-12-28 04:50:00,0,0,0
2024-12-28 04:55:00,0,0,0
2024-12-28 05:00:00,0,0,0
2024-12-28 05:05:00,0,0,0
2024-12-28 05:10:00,0,0,0
2024-12-28 05:15:00,0,0,0
2024-12-28 05:20:00,0,0,0
2024-12-28 05:25:00,0,0,0
2024-12-28 05:30:00,0,0,0
2024-12-28 05:35:00,0,0,0
2024-12-28 05:40:00,0,0,0
2024-12-28 05:45:00,0,0,0
2024-12-28 05:50:00,0,0,0
2024-12-28 05:55:00,0,0,0
2024-12-28 06:00:00,0,0,0
2024-12-28 06:05:00,0,0,0
2024-12-28 06:10:00,0,0,0
2024-12-28 06:15:00,0,0,0
2024-12-28 06:20:00,0,0,0
2024-12-28 06:25:00,0,0,0
2024-12-28 06:30:00,0,0,0
2024-12-28 06:35:00,0,0,0
2024-12-28 06:40:00,0,0,0
2024-12-28 06:45:00,0,0,0
2024-12-28 06:50:00,0,0,0
2024-12-28 06:55:00,0,0,0
2024-12-28 07:00:00,0,0,0
2024-12-28 07:05:00,0,0,0
2024-12-28 07:10:00,0,0,0
2024-12-28 07:15:00,0,0,0
2024-12-28 07:20:00,0,0,0
2024-12-28 07:25:00,0,0,0
2024-12-28 07:30:00,0,0,0
2024-12-28 07:35:00,460,9,469
2024-12-28 07:40:00,569,12,581
2024-12-28 07:45:00,779,17,796
2024-12-28 07:50:00,1016,23,1039
2024-12-28 07:55:00,1216,29,1245
2024-12-28 08:00:00,1405,34,1439
2024-12-28 08:05:00,1661,41,1702
2024-12-28 08:10:00,1917,49,1966
2024-12-28 08:15:00,2246,56,2302
2024-12-28 08:20:00,2614,66,2680
2024-12-28 08:25:00,3074,78,3152
2024-12-28 08:30:00,3662,92,3754
2024-12-28 08:35:00,4256,107,4363
2024-12-28 08:40:00,4853,122,4975
2024-12-28 08:45:00,5405,136,5541
2024-12-28 08:50:00,6143,154,6297
2024-12-28 08:55:00,6770,170,6940
2024-12-28 09:00:00,7576,191,7767
2024-12-28 09:05:00,8330,210,8540
2024-12-28 09:10:00,9109,229,9338
2024-12-28 09:15:00,9405,237,9642
2024-12-28 09:20:00,9494,240,9734
2024-12-28 09:25:00,11364,287,11651
2024-12-28 09:30:00,12426,313,12739
2024-12-28 09:35:00,13389,337,13726
2024-12-28 09:40:00,13805,349,14154
2024-12-28 09:45:00,14648,368,15016
2024-12-28 09:50:00,15509,390,15899
2024-12-28 09:55:00,16655,420,17075
2024-12-28 10:00:00,17400,438,17838
2024-12-28 10:05:00,16177,408,16585
2024-12-28 10:10:00,16070,402,16472
2024-12-28 10:15:00,16070,402,16472
2024-12-28 10:20:00,18616,468,19084
2024-12-28 10:25:00,20081,506,20587
2024-12-28 10:30:00,20316,508,20824
2024-12-28 10:35:00,22003,555,22558
2024-12-28 10:40:00,23767,600,24367
2024-12-28 10:45:00,24417,617,25034
2024-12-28 10:50:00,24417,617,25034
2024-12-28 10:55:00,26147,659,26806
