"Time","Irradiance Irradiance","Irradiance Irradiance_LS","Irradiance Irradiance_SPA"
2023-08-09 11:59:00,922,1031,1016
2023-08-09 12:00:00,884,1015,991
2023-08-09 12:01:00,875,1001,981
2023-08-09 12:02:00,878,1003,982
2023-08-09 12:03:00,889,1021,997
2023-08-09 12:04:00,894,1016,996
2023-08-09 12:05:00,323,394,365
2023-08-09 12:06:00,848,966,946
2023-08-09 12:07:00,352,367,368
2023-08-09 12:08:00,582,654,641
2023-08-09 12:09:00,865,982,966
2023-08-09 12:10:00,479,494,497
2023-08-09 12:11:00,255,268,268
2023-08-09 12:12:00,271,289,289
2023-08-09 12:13:00,868,981,960
2023-08-09 12:14:00,877,991,971
2023-08-09 12:15:00,859,972,952
2023-08-09 12:16:00,831,941,921
2023-08-09 12:17:00,824,921,906
2023-08-09 12:18:00,880,991,974
2023-08-09 12:19:00,880,987,969
2023-08-09 12:20:00,867,971,953
2023-08-09 12:21:00,852,956,934
2023-08-09 12:22:00,839,937,918
2023-08-09 12:23:00,834,933,916
2023-08-09 12:24:00,846,946,928
2023-08-09 12:25:00,849,946,927
2023-08-09 12:26:00,861,957,938
2023-08-09 12:27:00,867,962,944
2023-08-09 12:28:00,865,959,944
2023-08-09 12:29:00,868,963,947
2023-08-09 12:30:00,861,955,937
2023-08-09 12:31:00,859,952,934
2023-08-09 12:32:00,867,959,940
2023-08-09 12:33:00,881,974,956
2023-08-09 12:34:00,896,988,969
2023-08-09 12:35:00,903,994,977
2023-08-09 12:36:00,893,981,966
2023-08-09 12:37:00,283,296,296
2023-08-09 12:38:00,808,889,874
2023-08-09 12:39:00,870,955,937
2023-08-09 12:40:00,886,969,950
2023-08-09 12:41:00,877,960,941
2023-08-09 12:42:00,875,957,940
2023-08-09 12:43:00,867,946,928
2023-08-09 12:44:00,870,940,928
2023-08-09 12:45:00,852,924,909
2023-08-09 12:46:00,867,935,922
2023-08-09 12:47:00,883,952,937
2023-08-09 12:48:00,887,959,947
2023-08-09 12:49:00,893,969,937
2023-08-09 12:50:00,906,981,966
2023-08-09 12:51:00,919,997,984
2023-08-09 12:52:00,930,1004,988
2023-08-09 12:53:00,935,1009,996
2023-08-09 12:54:00,938,1010,996
2023-08-09 12:55:00,941,1016,1003
2023-08-09 12:56:00,938,1010,999
2023-08-09 12:57:00,930,1000,990
2023-08-09 12:58:00,916,988,977
2023-08-09 12:59:00,918,990,978
2023-08-09 13:00:00,903,975,962
2023-08-09 13:01:00,875,944,931
2023-08-09 13:02:00,884,955,943
2023-08-09 13:03:00,906,978,966
2023-08-09 13:04:00,670,716,710
2023-08-09 13:05:00,903,978,962
2023-08-09 13:06:00,889,963,947
2023-08-09 13:07:00,891,966,952
2023-08-09 13:08:00,897,966,955
2023-08-09 13:09:00,884,955,943
2023-08-09 13:10:00,874,944,933
2023-08-09 13:11:00,216,224,227
2023-08-09 13:12:00,260,273,276
2023-08-09 13:13:00,227,236,238
2023-08-09 13:14:00,242,252,255
2023-08-09 13:15:00,261,271,273
2023-08-09 13:16:00,899,974,957
2023-08-09 13:17:00,902,974,957
2023-08-09 13:18:00,887,960,946
2023-08-09 13:19:00,867,943,924
2023-08-09 13:20:00,880,953,940
2023-08-09 13:21:00,877,953,938
2023-08-09 13:22:00,868,944,930
2023-08-09 13:23:00,865,938,925
2023-08-09 13:24:00,858,930,916
2023-08-09 13:25:00,852,924,912
2023-08-09 13:26:00,842,912,897
2023-08-09 13:27:00,852,921,905
2023-08-09 13:28:00,849,913,902
2023-08-09 13:29:00,850,919,906
2023-08-09 13:30:00,864,933,916
2023-08-09 13:31:00,861,927,913
2023-08-09 13:32:00,872,931,918
2023-08-09 13:33:00,881,944,931
2023-08-09 13:34:00,878,940,927
2023-08-09 13:35:00,886,946,933
2023-08-09 13:36:00,834,894,878
2023-08-09 13:37:00,255,257,260
2023-08-09 13:38:00,884,943,931
2023-08-09 13:39:00,886,944,933
2023-08-09 13:40:00,909,974,960
2023-08-09 13:41:00,918,982,971
2023-08-09 13:42:00,908,972,960
2023-08-09 13:43:00,903,969,957
2023-08-09 13:44:00,903,968,956
2023-08-09 13:45:00,902,969,956
2023-08-09 13:46:00,896,962,952
2023-08-09 13:47:00,875,946,934
2023-08-09 13:48:00,751,790,787
2023-08-09 13:49:00,510,526,532
2023-08-09 13:50:00,893,969,956
2023-08-09 13:51:00,645,663,667
2023-08-09 13:52:00,930,1006,990
2023-08-09 13:53:00,921,993,978
2023-08-09 13:54:00,918,990,974
2023-08-09 13:55:00,896,966,952
2023-08-09 13:56:00,878,949,934
2023-08-09 13:57:00,886,963,947
2023-08-09 13:58:00,260,270,270
2023-08-09 13:59:00,236,245,245
2023-08-09 14:00:00,239,251,251
2023-08-09 14:01:00,248,260,260
2023-08-09 14:02:00,292,304,306
2023-08-09 14:03:00,362,333,361
2023-08-09 14:04:00,271,280,282
2023-08-09 14:05:00,355,349,367
2023-08-09 14:06:00,840,941,922
2023-08-09 14:07:00,881,960,947
2023-08-09 14:08:00,878,959,946
2023-08-09 14:09:00,889,971,953
2023-08-09 14:10:00,889,969,955
2023-08-09 14:11:00,870,952,937
2023-08-09 14:12:00,867,949,933
2023-08-09 14:13:00,878,962,947
2023-08-09 14:14:00,878,966,955
2023-08-09 14:15:00,874,962,946
2023-08-09 14:16:00,872,960,946
2023-08-09 14:17:00,874,969,952
2023-08-09 14:18:00,883,979,965
2023-08-09 14:19:00,886,984,969
2023-08-09 14:20:00,865,962,950
2023-08-09 14:21:00,853,952,938
2023-08-09 14:22:00,865,965,947
2023-08-09 14:23:00,870,969,953
2023-08-09 14:24:00,874,974,960
2023-08-09 14:25:00,874,972,960
2023-08-09 14:26:00,870,966,955
2023-08-09 14:27:00,859,957,944
2023-08-09 14:28:00,855,955,941
2023-08-09 14:29:00,859,957,946
2023-08-09 14:30:00,861,957,946
2023-08-09 14:31:00,865,968,957
2023-08-09 14:32:00,872,972,962
2023-08-09 14:33:00,870,969,955
2023-08-09 14:34:00,862,960,946
2023-08-09 14:35:00,846,943,930
2023-08-09 14:36:00,862,965,950
2023-08-09 14:37:00,894,1001,987
2023-08-09 14:38:00,718,853,817
2023-08-09 14:39:00,290,314,311
2023-08-09 14:40:00,298,331,323
2023-08-09 14:41:00,475,532,512
2023-08-09 14:42:00,891,1000,988
2023-08-09 14:43:00,890,1003,984
2023-08-09 14:44:00,897,1010,994
2023-08-09 14:45:00,852,957,949
2023-08-09 14:46:00,567,598,597
2023-08-09 14:47:00,572,622,607
2023-08-09 14:48:00,856,965,950
2023-08-09 14:49:00,859,971,955
2023-08-09 14:50:00,858,972,957
2023-08-09 14:51:00,862,978,962
2023-08-09 14:52:00,870,985,972
2023-08-09 14:53:00,880,997,982
2023-08-09 14:54:00,890,1004,993
2023-08-09 14:55:00,560,626,619
2023-08-09 14:56:00,254,255,255
2023-08-09 14:57:00,245,245,242
2023-08-09 14:58:00,243,243,239
2023-08-09 14:59:00,252,251,243
2023-08-09 15:00:00,260,260,249
2023-08-09 15:01:00,264,265,254
2023-08-09 15:02:00,267,267,257
2023-08-09 15:03:00,261,262,249
2023-08-09 15:04:00,265,268,249
2023-08-09 15:05:00,270,276,255
2023-08-09 15:06:00,287,295,276
2023-08-09 15:07:00,301,311,293
2023-08-09 15:08:00,403,419,415
2023-08-09 15:09:00,302,314,304
2023-08-09 15:10:00,283,295,284
2023-08-09 15:11:00,277,289,283
2023-08-09 15:12:00,261,268,262
2023-08-09 15:13:00,265,273,271
2023-08-09 15:14:00,246,248,246
2023-08-09 15:15:00,246,248,246
2023-08-09 15:16:00,252,257,258
2023-08-09 15:17:00,260,270,273
2023-08-09 15:18:00,252,267,268
2023-08-09 15:19:00,248,262,267
2023-08-09 15:20:00,224,230,235
2023-08-09 15:21:00,214,216,221
2023-08-09 15:22:00,202,202,207
2023-08-09 15:23:00,198,192,196
2023-08-09 15:24:00,195,188,189
2023-08-09 15:25:00,201,192,191
2023-08-09 15:26:00,202,195,192
2023-08-09 15:27:00,204,196,191
2023-08-09 15:28:00,201,194,188
2023-08-09 15:29:00,201,192,185
2023-08-09 15:30:00,195,188,185
2023-08-09 15:31:00,189,185,182
2023-08-09 15:32:00,188,183,179
2023-08-09 15:33:00,183,177,174
2023-08-09 15:34:00,177,173,169
2023-08-09 15:35:00,172,167,164
2023-08-09 15:36:00,170,166,161
2023-08-09 15:37:00,164,160,157
2023-08-09 15:38:00,151,148,145
2023-08-09 15:39:00,132,128,130
2023-08-09 15:40:00,117,113,119
2023-08-09 15:41:00,99.7,95.3,103
2023-08-09 15:42:00,88.0,83.6,90.9
2023-08-09 15:43:00,86.5,76.2,83.6
2023-08-09 15:44:00,88.0,76.2,80.6
2023-08-09 15:45:00,88.0,76.2,76.2
2023-08-09 15:46:00,88.0,74.8,79.2
2023-08-09 15:47:00,88.0,74.8,76.2
2023-08-09 15:48:00,86.5,76.2,70.4
2023-08-09 15:49:00,88.0,71.8,70.4
2023-08-09 15:50:00,88.0,73.3,70.4
2023-08-09 15:51:00,82.1,71.8,68.9
2023-08-09 15:52:00,79.2,71.8,64.5
2023-08-09 15:53:00,79.2,71.8,63.0
2023-08-09 15:54:00,76.2,70.4,60.1
2023-08-09 15:55:00,73.3,70.4,57.2
2023-08-09 15:56:00,74.8,70.4,54.3
2023-08-09 15:57:00,74.8,74.8,51.3
2023-08-09 15:58:00,74.8,74.8,49.9
2023-08-09 15:59:00,73.3,74.8,49.9
2023-08-09 16:00:00,73.3,74.8,48.4
2023-08-09 16:01:00,73.3,73.3,48.4
2023-08-09 16:02:00,76.2,74.8,51.3
2023-08-09 16:03:00,80.6,77.7,51.3
2023-08-09 16:04:00,82.1,77.7,54.3
2023-08-09 16:05:00,80.6,74.8,55.7
2023-08-09 16:06:00,80.6,73.3,55.7
2023-08-09 16:07:00,85.0,77.7,55.7
2023-08-09 16:08:00,92.4,85.0,61.6
2023-08-09 16:09:00,101,93.8,70.4
2023-08-09 16:10:00,104,101,74.8
2023-08-09 16:11:00,107,104,77.7
2023-08-09 16:12:00,106,103,74.8
2023-08-09 16:13:00,99.7,98.2,73.3
2023-08-09 16:14:00,92.4,90.9,68.9
2023-08-09 16:15:00,88.0,85.0,64.5
2023-08-09 16:16:00,82.1,79.2,63.0
2023-08-09 16:17:00,77.7,71.8,58.7
2023-08-09 16:18:00,73.3,67.4,55.7
2023-08-09 16:19:00,73.3,66.0,55.7
2023-08-09 16:20:00,74.8,66.0,57.2
2023-08-09 16:21:00,77.7,70.4,58.7
2023-08-09 16:22:00,79.2,71.8,58.7
2023-08-09 16:23:00,79.2,71.8,58.7
2023-08-09 16:24:00,76.2,71.8,58.7
2023-08-09 16:25:00,76.2,70.4,55.7
2023-08-09 16:26:00,71.8,66.0,51.3
2023-08-09 16:27:00,61.6,55.7,45.5
2023-08-09 16:28:00,49.9,44.0,38.1
2023-08-09 16:29:00,41.1,33.7,32.3
2023-08-09 16:30:00,33.7,27.9,27.9
2023-08-09 16:31:00,30.8,24.9,23.5
2023-08-09 16:32:00,30.8,23.5,23.5
2023-08-09 16:33:00,30.8,24.9,23.5
2023-08-09 16:34:00,32.3,24.9,23.5
2023-08-09 16:35:00,32.3,24.9,23.5
2023-08-09 16:36:00,29.3,23.5,22.0
2023-08-09 16:37:00,27.9,22.0,20.5
2023-08-09 16:38:00,24.9,19.1,19.1
2023-08-09 16:39:00,24.9,19.1,16.1
2023-08-09 16:40:00,24.9,19.1,16.1
2023-08-09 16:41:00,24.9,19.1,17.6
2023-08-09 16:42:00,24.9,19.1,17.6
2023-08-09 16:43:00,24.9,19.1,19.1
2023-08-09 16:44:00,24.9,19.1,19.1
2023-08-09 16:45:00,24.9,19.1,19.1
2023-08-09 16:46:00,27.9,20.5,19.1
2023-08-09 16:47:00,29.3,22.0,20.5
2023-08-09 16:48:00,29.3,23.5,22.0
2023-08-09 16:49:00,30.8,23.5,22.0
2023-08-09 16:50:00,32.3,23.5,23.5
2023-08-09 16:51:00,32.3,24.9,22.0
2023-08-09 16:52:00,33.7,26.4,22.0
2023-08-09 16:53:00,36.7,27.9,23.5
2023-08-09 16:54:00,39.6,29.3,24.9
2023-08-09 16:55:00,41.1,33.7,24.9
2023-08-09 16:56:00,44.0,35.2,26.4
2023-08-09 16:57:00,46.9,38.1,27.9
2023-08-09 16:58:00,51.3,41.1,30.8
2023-08-09 16:59:00,54.3,44.0,32.3
2023-08-09 17:00:00,57.2,46.9,36.7
2023-08-09 17:01:00,58.7,46.9,39.6
2023-08-09 17:02:00,57.2,46.9,42.5
2023-08-09 17:03:00,54.3,42.5,42.5
2023-08-09 17:04:00,49.9,39.6,41.1
2023-08-09 17:05:00,45.5,35.2,39.6
2023-08-09 17:06:00,42.5,30.8,36.7
2023-08-09 17:07:00,39.6,29.3,33.7
2023-08-09 17:08:00,36.7,26.4,32.3
2023-08-09 17:09:00,36.7,26.4,32.3
2023-08-09 17:10:00,35.2,26.4,32.3
2023-08-09 17:11:00,36.7,26.4,30.8
2023-08-09 17:12:00,36.7,26.4,30.8
2023-08-09 17:13:00,38.1,29.3,30.8
2023-08-09 17:14:00,38.1,29.3,27.9
2023-08-09 17:15:00,39.6,32.3,26.4
2023-08-09 17:16:00,41.1,35.2,24.9
2023-08-09 17:17:00,44.0,36.7,23.5
2023-08-09 17:18:00,44.0,38.1,26.4
2023-08-09 17:19:00,46.9,41.1,27.9
2023-08-09 17:20:00,48.4,44.0,29.3
2023-08-09 17:21:00,49.9,44.0,29.3
2023-08-09 17:22:00,49.9,45.5,29.3
2023-08-09 17:23:00,51.3,46.9,30.8
2023-08-09 17:24:00,57.2,49.9,33.7
2023-08-09 17:25:00,61.6,54.3,36.7
2023-08-09 17:26:00,64.5,55.7,38.1
2023-08-09 17:27:00,67.4,58.7,41.1
2023-08-09 17:28:00,68.9,60.1,42.5
2023-08-09 17:29:00,74.8,63.0,45.5
2023-08-09 17:30:00,74.8,64.5,48.4
2023-08-09 17:31:00,76.2,66.0,48.4
2023-08-09 17:32:00,77.7,66.0,48.4
2023-08-09 17:33:00,77.7,67.4,48.4
2023-08-09 17:34:00,79.2,68.9,48.4
2023-08-09 17:35:00,79.2,68.9,48.4
2023-08-09 17:36:00,79.2,70.4,48.4
2023-08-09 17:37:00,80.6,70.4,48.4
2023-08-09 17:38:00,79.2,70.4,49.9
2023-08-09 17:39:00,79.2,70.4,49.9
2023-08-09 17:40:00,80.6,70.4,49.9
2023-08-09 17:41:00,80.6,71.8,49.9
2023-08-09 17:42:00,80.6,71.8,49.9
2023-08-09 17:43:00,82.1,71.8,51.3
2023-08-09 17:44:00,82.1,71.8,51.3
2023-08-09 17:45:00,80.6,73.3,51.3
2023-08-09 17:46:00,82.1,73.3,52.8
2023-08-09 17:47:00,82.1,73.3,52.8
2023-08-09 17:48:00,82.1,73.3,51.3
2023-08-09 17:49:00,80.6,73.3,52.8
2023-08-09 17:50:00,80.6,71.8,52.8
2023-08-09 17:51:00,80.6,71.8,51.3
2023-08-09 17:52:00,80.6,71.8,52.8
2023-08-09 17:53:00,80.6,71.8,51.3
2023-08-09 17:54:00,79.2,71.8,51.3
2023-08-09 17:55:00,79.2,71.8,51.3
2023-08-09 17:56:00,79.2,71.8,49.9
2023-08-09 17:57:00,79.2,71.8,51.3
2023-08-09 17:58:00,77.7,70.4,49.9
2023-08-09 17:59:00,76.2,68.9,51.3
2023-08-09 18:00:00,76.2,68.9,49.9
2023-08-09 18:01:00,74.8,67.4,49.9
2023-08-09 18:02:00,74.8,67.4,49.9
2023-08-09 18:03:00,74.8,67.4,51.3
2023-08-09 18:04:00,73.3,67.4,51.3
2023-08-09 18:05:00,73.3,66.0,51.3
2023-08-09 18:06:00,73.3,66.0,52.8
2023-08-09 18:07:00,71.8,66.0,51.3
2023-08-09 18:08:00,71.8,66.0,52.8
2023-08-09 18:09:00,70.4,66.0,49.9
2023-08-09 18:10:00,68.9,63.0,52.8
2023-08-09 18:11:00,68.9,63.0,52.8
2023-08-09 18:12:00,68.9,61.6,51.3
2023-08-09 18:13:00,66.0,60.1,51.3
2023-08-09 18:14:00,64.5,60.1,49.9
2023-08-09 18:15:00,63.0,58.7,46.9
2023-08-09 18:16:00,61.6,55.7,46.9
2023-08-09 18:17:00,60.1,54.3,46.9
2023-08-09 18:18:00,60.1,54.3,45.5
2023-08-09 18:19:00,57.2,51.3,44.0
2023-08-09 18:20:00,55.7,51.3,42.5
2023-08-09 18:21:00,54.3,49.9,42.5
2023-08-09 18:22:00,52.8,49.9,41.1
2023-08-09 18:23:00,52.8,46.9,41.1
2023-08-09 18:24:00,51.3,46.9,39.6
2023-08-09 18:25:00,51.3,46.9,39.6
2023-08-09 18:26:00,49.9,45.5,39.6
2023-08-09 18:27:00,48.4,44.0,38.1
2023-08-09 18:28:00,48.4,42.5,36.7
2023-08-09 18:29:00,46.9,42.5,36.7
2023-08-09 18:30:00,45.5,39.6,35.2
2023-08-09 18:31:00,44.0,39.6,33.7
2023-08-09 18:32:00,42.5,39.6,33.7
2023-08-09 18:33:00,41.1,38.1,32.3
2023-08-09 18:34:00,39.6,36.7,32.3
2023-08-09 18:35:00,39.6,35.2,30.8
2023-08-09 18:36:00,38.1,33.7,29.3
2023-08-09 18:37:00,36.7,32.3,27.9
2023-08-09 18:38:00,35.2,32.3,27.9
2023-08-09 18:39:00,35.2,30.8,27.9
2023-08-09 18:40:00,35.2,32.3,27.9
2023-08-09 18:41:00,33.7,30.8,26.4
2023-08-09 18:42:00,35.2,30.8,24.9
2023-08-09 18:43:00,35.2,30.8,26.4
2023-08-09 18:44:00,33.7,30.8,26.4
2023-08-09 18:45:00,33.7,29.3,27.9
2023-08-09 18:46:00,32.3,29.3,24.9
2023-08-09 18:47:00,32.3,27.9,24.9
2023-08-09 18:48:00,32.3,26.4,24.9
2023-08-09 18:49:00,30.8,26.4,23.5
2023-08-09 18:50:00,29.3,26.4,23.5
2023-08-09 18:51:00,27.9,24.9,22.0
2023-08-09 18:52:00,27.9,24.9,22.0
2023-08-09 18:53:00,27.9,23.5,22.0
2023-08-09 18:54:00,24.9,22.0,20.5
2023-08-09 18:55:00,23.5,20.5,19.1
2023-08-09 18:56:00,23.5,20.5,19.1
2023-08-09 18:57:00,22.0,19.1,19.1
2023-08-09 18:58:00,22.0,17.6,17.6
2023-08-09 18:59:00,20.5,17.6,16.1
2023-08-09 19:00:00,19.1,16.1,16.1
2023-08-09 19:01:00,17.6,14.7,16.1
2023-08-09 19:02:00,16.1,13.2,14.7
2023-08-09 19:03:00,14.7,13.2,13.2
2023-08-09 19:04:00,14.7,10.3,13.2
2023-08-09 19:05:00,13.2,10.3,8.80
2023-08-09 19:06:00,11.7,8.80,10.3
2023-08-09 19:07:00,10.3,7.33,10.3
2023-08-09 19:08:00,8.80,5.87,8.80
2023-08-09 19:09:00,8.80,5.87,7.33
2023-08-09 19:10:00,8.80,4.40,7.33
2023-08-09 19:11:00,7.33,2.93,7.33
2023-08-09 19:12:00,5.87,2.93,5.87
2023-08-09 19:13:00,5.87,1.47,5.87
2023-08-09 19:14:00,4.40,0,5.87
2023-08-09 19:15:00,2.93,0,4.40
2023-08-09 19:16:00,2.93,0,2.93
2023-08-09 19:17:00,2.93,0,2.93
2023-08-09 19:18:00,1.47,0,2.93
2023-08-09 19:19:00,0,0,1.47
2023-08-09 19:20:00,0,0,1.47
2023-08-09 19:21:00,0,0,0
2023-08-09 19:22:00,0,0,0
2023-08-09 19:23:00,0,0,0
2023-08-09 19:24:00,0,0,0
2023-08-09 19:25:00,0,0,0
2023-08-09 19:26:00,0,0,0
2023-08-09 19:27:00,0,0,0
2023-08-09 19:28:00,0,0,0
2023-08-09 19:29:00,0,0,0
2023-08-09 19:30:00,0,0,0
2023-08-09 19:31:00,0,0,0
2023-08-09 19:32:00,0,0,0
2023-08-09 19:33:00,0,0,0
2023-08-09 19:34:00,0,0,0
2023-08-09 19:35:00,0,0,0
2023-08-09 19:36:00,0,0,0
2023-08-09 19:37:00,0,0,0
2023-08-09 19:38:00,0,0,0
2023-08-09 19:39:00,0,0,0
2023-08-09 19:40:00,0,0,0
2023-08-09 19:41:00,0,0,0
2023-08-09 19:42:00,0,0,0
2023-08-09 19:43:00,0,0,0
2023-08-09 19:44:00,0,0,0
2023-08-09 19:45:00,0,0,0
2023-08-09 19:46:00,0,0,0
2023-08-09 19:47:00,0,0,0
2023-08-09 19:48:00,0,0,0
2023-08-09 19:49:00,0,0,0
2023-08-09 19:50:00,0,0,0
2023-08-09 19:51:00,0,0,0
2023-08-09 19:52:00,0,0,0
2023-08-09 19:53:00,0,0,0
2023-08-09 19:54:00,0,0,0
2023-08-09 19:55:00,0,0,0
2023-08-09 19:56:00,0,0,0
2023-08-09 19:57:00,0,0,0
2023-08-09 19:58:00,0,0,0
2023-08-09 19:59:00,0,0,0
2023-08-09 20:00:00,0,0,0
2023-08-09 20:01:00,0,0,0
2023-08-09 20:02:00,0,0,0
2023-08-09 20:03:00,0,0,0
2023-08-09 20:04:00,0,0,0
2023-08-09 20:05:00,0,0,0
2023-08-09 20:06:00,0,0,0
2023-08-09 20:07:00,0,0,0
2023-08-09 20:08:00,0,0,0
2023-08-09 20:09:00,0,0,0
2023-08-09 20:10:00,0,0,0
2023-08-09 20:11:00,0,0,0
2023-08-09 20:12:00,0,0,0
2023-08-09 20:13:00,0,0,0
2023-08-09 20:14:00,0,0,0
2023-08-09 20:15:00,0,0,0
2023-08-09 20:16:00,0,0,0
2023-08-09 20:17:00,0,0,0
2023-08-09 20:18:00,0,0,0
2023-08-09 20:19:00,0,0,0
2023-08-09 20:20:00,0,0,0
2023-08-09 20:21:00,0,0,0
2023-08-09 20:22:00,0,0,0
2023-08-09 20:23:00,0,0,0
2023-08-09 20:24:00,0,0,0
2023-08-09 20:25:00,0,0,0
2023-08-09 20:26:00,0,0,0
2023-08-09 20:27:00,0,0,0
2023-08-09 20:28:00,0,0,0
2023-08-09 20:29:00,0,0,0
2023-08-09 20:30:00,0,0,0
2023-08-09 20:31:00,0,0,0
2023-08-09 20:32:00,0,0,0
2023-08-09 20:33:00,0,0,0
2023-08-09 20:34:00,0,0,0
2023-08-09 20:35:00,0,0,0
2023-08-09 20:36:00,0,0,0
2023-08-09 20:37:00,0,0,0
2023-08-09 20:38:00,0,0,0
2023-08-09 20:39:00,0,0,0
2023-08-09 20:40:00,0,0,0
2023-08-09 20:41:00,0,0,0
2023-08-09 20:42:00,0,0,0
2023-08-09 20:43:00,0,0,0
2023-08-09 20:44:00,0,0,0
2023-08-09 20:45:00,0,0,0
2023-08-09 20:46:00,0,0,0
2023-08-09 20:47:00,0,0,0
2023-08-09 20:48:00,0,0,0
2023-08-09 20:49:00,0,0,0
2023-08-09 20:50:00,0,0,0
2023-08-09 20:51:00,0,0,0
2023-08-09 20:52:00,0,0,0
2023-08-09 20:53:00,0,0,0
2023-08-09 20:54:00,0,0,0
2023-08-09 20:55:00,0,0,0
2023-08-09 20:56:00,0,0,0
2023-08-09 20:57:00,0,0,0
2023-08-09 20:58:00,0,0,0
2023-08-09 20:59:00,0,0,0
2023-08-09 21:00:00,0,0,0
2023-08-09 21:01:00,0,0,0
2023-08-09 21:02:00,0,0,0
2023-08-09 21:03:00,0,0,0
2023-08-09 21:04:00,0,0,0
2023-08-09 21:05:00,0,0,0
2023-08-09 21:06:00,0,0,0
2023-08-09 21:07:00,0,0,0
2023-08-09 21:08:00,0,0,0
2023-08-09 21:09:00,0,0,0
2023-08-09 21:10:00,0,0,0
2023-08-09 21:11:00,0,0,0
2023-08-09 21:12:00,0,0,0
2023-08-09 21:13:00,0,0,0
2023-08-09 21:14:00,0,0,0
2023-08-09 21:15:00,0,0,0
2023-08-09 21:16:00,0,0,0
2023-08-09 21:17:00,0,0,0
2023-08-09 21:18:00,0,0,0
2023-08-09 21:19:00,0,0,0
2023-08-09 21:20:00,0,0,0
2023-08-09 21:21:00,0,0,0
2023-08-09 21:22:00,0,0,0
2023-08-09 21:23:00,0,0,0
2023-08-09 21:24:00,0,0,0
2023-08-09 21:25:00,0,0,0
2023-08-09 21:26:00,0,0,0
2023-08-09 21:27:00,0,0,0
2023-08-09 21:28:00,0,0,0
2023-08-09 21:29:00,0,0,0
2023-08-09 21:30:00,0,0,0
2023-08-09 21:31:00,0,0,0
2023-08-09 21:32:00,0,0,0
2023-08-09 21:33:00,0,0,0
2023-08-09 21:34:00,0,0,0
2023-08-09 21:35:00,0,0,0
2023-08-09 21:36:00,0,0,0
2023-08-09 21:37:00,0,0,0
2023-08-09 21:38:00,0,0,0
2023-08-09 21:39:00,0,0,0
2023-08-09 21:40:00,0,0,0
2023-08-09 21:41:00,0,0,0
2023-08-09 21:42:00,0,0,0
2023-08-09 21:43:00,0,0,0
2023-08-09 21:44:00,0,0,0
2023-08-09 21:45:00,0,0,0
2023-08-09 21:46:00,0,0,0
2023-08-09 21:47:00,0,0,0
2023-08-09 21:48:00,0,0,0
2023-08-09 21:49:00,0,0,0
2023-08-09 21:50:00,0,0,0
2023-08-09 21:51:00,0,0,0
2023-08-09 21:52:00,0,0,0
2023-08-09 21:53:00,0,0,0
2023-08-09 21:54:00,0,0,0
2023-08-09 21:55:00,0,0,0
2023-08-09 21:56:00,0,0,0
2023-08-09 21:57:00,0,0,0
2023-08-09 21:58:00,0,0,0
2023-08-09 21:59:00,0,0,0
2023-08-09 22:00:00,0,0,0
2023-08-09 22:01:00,0,0,0
2023-08-09 22:02:00,0,0,0
2023-08-09 22:03:00,0,0,0
2023-08-09 22:04:00,0,0,0
2023-08-09 22:05:00,0,0,0
2023-08-09 22:06:00,0,0,0
2023-08-09 22:07:00,0,0,0
2023-08-09 22:08:00,0,0,0
2023-08-09 22:09:00,0,0,0
2023-08-09 22:10:00,0,0,0
2023-08-09 22:11:00,0,0,0
2023-08-09 22:12:00,0,0,0
2023-08-09 22:13:00,0,0,0
2023-08-09 22:14:00,0,0,0
2023-08-09 22:15:00,0,0,0
2023-08-09 22:16:00,0,0,0
2023-08-09 22:17:00,0,0,0
2023-08-09 22:18:00,0,0,0
2023-08-09 22:19:00,0,0,0
2023-08-09 22:20:00,0,0,0
2023-08-09 22:21:00,0,0,0
2023-08-09 22:22:00,0,0,0
2023-08-09 22:23:00,0,0,0
2023-08-09 22:24:00,0,0,0
2023-08-09 22:25:00,0,0,0
2023-08-09 22:26:00,0,0,0
2023-08-09 22:27:00,0,0,0
2023-08-09 22:28:00,0,0,0
2023-08-09 22:29:00,0,0,0
2023-08-09 22:30:00,0,0,0
2023-08-09 22:31:00,0,0,0
2023-08-09 22:32:00,0,0,0
2023-08-09 22:33:00,0,0,0
2023-08-09 22:34:00,0,0,0
2023-08-09 22:35:00,0,0,0
2023-08-09 22:36:00,0,0,0
2023-08-09 22:37:00,0,0,0
2023-08-09 22:38:00,0,0,0
2023-08-09 22:39:00,0,0,0
2023-08-09 22:40:00,0,0,0
2023-08-09 22:41:00,0,0,0
2023-08-09 22:42:00,0,0,0
2023-08-09 22:43:00,0,0,0
2023-08-09 22:44:00,0,0,0
2023-08-09 22:45:00,0,0,0
2023-08-09 22:46:00,0,0,0
2023-08-09 22:47:00,0,0,0
2023-08-09 22:48:00,0,0,0
2023-08-09 22:49:00,0,0,0
2023-08-09 22:50:00,0,0,0
2023-08-09 22:51:00,0,0,0
2023-08-09 22:52:00,0,0,0
2023-08-09 22:53:00,0,0,0
2023-08-09 22:54:00,0,0,0
2023-08-09 22:55:00,0,0,0
2023-08-09 22:56:00,0,0,0
2023-08-09 22:57:00,0,0,0
2023-08-09 22:58:00,0,0,0
2023-08-09 22:59:00,0,0,0
2023-08-09 23:00:00,0,0,0
2023-08-09 23:01:00,0,0,0
2023-08-09 23:02:00,0,0,0
2023-08-09 23:03:00,0,0,0
