Time,PV(W),Grid(W),Load(W)
2025-01-03 19:45:00,0,0,0
2025-01-03 19:50:00,0,0,0
2025-01-03 19:55:00,0,0,0
2025-01-03 20:00:00,0,0,0
2025-01-03 20:05:00,0,0,0
2025-01-03 20:10:00,0,0,0
2025-01-03 20:15:00,0,0,0
2025-01-03 20:20:00,0,0,0
2025-01-03 20:25:00,0,0,0
2025-01-03 20:30:00,0,0,0
2025-01-03 20:35:00,0,0,0
2025-01-03 20:40:00,0,0,0
2025-01-03 20:45:00,0,0,0
2025-01-03 20:50:00,0,0,0
2025-01-03 20:55:00,0,0,0
2025-01-03 21:00:00,0,0,0
2025-01-03 21:05:00,0,0,0
2025-01-03 21:10:00,0,0,0
2025-01-03 21:15:00,0,0,0
2025-01-03 21:20:00,0,0,0
2025-01-03 21:25:00,0,0,0
2025-01-03 21:30:00,0,0,0
2025-01-03 21:35:00,0,0,0
2025-01-03 21:40:00,0,0,0
2025-01-03 21:45:00,0,0,0
2025-01-03 21:50:00,0,0,0
2025-01-03 21:55:00,0,0,0
2025-01-03 22:00:00,0,0,0
2025-01-03 22:05:00,0,0,0
2025-01-03 22:10:00,0,0,0
2025-01-03 22:15:00,0,0,0
2025-01-03 22:20:00,0,0,0
2025-01-03 22:25:00,0,0,0
2025-01-03 22:30:00,0,0,0
2025-01-03 22:35:00,0,0,0
2025-01-03 22:40:00,0,0,0
2025-01-03 22:45:00,0,0,0
2025-01-03 22:50:00,0,0,0
2025-01-03 22:55:00,0,0,0
2025-01-03 23:00:00,0,0,0
2025-01-03 23:05:00,0,0,0
2025-01-03 23:10:00,0,0,0
2025-01-03 23:15:00,0,0,0
2025-01-03 23:20:00,0,0,0
2025-01-03 23:25:00,0,0,0
2025-01-03 23:30:00,0,0,0
2025-01-03 23:35:00,0,0,0
2025-01-03 23:40:00,0,0,0
2025-01-03 23:45:00,0,0,0
2025-01-03 23:50:00,0,0,0
2025-01-03 23:55:00,0,0,0
