Time,PV(W),Grid(W),Load(W)
2025-01-24 00:00:00,0,0,0
2025-01-24 00:05:00,0,0,0
2025-01-24 00:10:00,0,0,0
2025-01-24 00:15:00,0,0,0
2025-01-24 00:20:00,0,0,0
2025-01-24 00:25:00,0,0,0
2025-01-24 00:30:00,0,0,0
2025-01-24 00:35:00,0,0,0
2025-01-24 00:40:00,0,0,0
2025-01-24 00:45:00,0,0,0
2025-01-24 00:50:00,0,0,0
2025-01-24 00:55:00,0,0,0
2025-01-24 01:00:00,0,0,0
2025-01-24 01:05:00,0,0,0
2025-01-24 01:10:00,0,0,0
2025-01-24 01:15:00,0,0,0
2025-01-24 01:20:00,0,0,0
2025-01-24 01:25:00,0,0,0
2025-01-24 01:30:00,0,0,0
2025-01-24 01:35:00,0,0,0
2025-01-24 01:40:00,0,0,0
2025-01-24 01:45:00,0,0,0
2025-01-24 01:50:00,0,0,0
2025-01-24 01:55:00,0,0,0
2025-01-24 02:00:00,0,0,0
2025-01-24 02:05:00,0,0,0
2025-01-24 02:10:00,0,0,0
2025-01-24 02:15:00,0,0,0
2025-01-24 02:20:00,0,0,0
2025-01-24 02:25:00,0,0,0
2025-01-24 02:30:00,0,0,0
2025-01-24 02:35:00,0,0,0
2025-01-24 02:40:00,0,0,0
2025-01-24 02:45:00,0,0,0
2025-01-24 02:50:00,0,0,0
2025-01-24 02:55:00,0,0,0
2025-01-24 03:00:00,0,0,0
2025-01-24 03:05:00,0,0,0
2025-01-24 03:10:00,0,0,0
2025-01-24 03:15:00,0,0,0
2025-01-24 03:20:00,0,0,0
2025-01-24 03:25:00,0,0,0
2025-01-24 03:30:00,0,0,0
2025-01-24 03:35:00,0,0,0
2025-01-24 03:40:00,0,0,0
2025-01-24 03:45:00,0,0,0
2025-01-24 03:50:00,0,0,0
2025-01-24 03:55:00,0,0,0
2025-01-24 04:00:00,0,0,0
2025-01-24 04:05:00,0,0,0
2025-01-24 04:10:00,0,0,0
2025-01-24 04:15:00,0,0,0
2025-01-24 04:20:00,0,0,0
2025-01-24 04:25:00,0,0,0
2025-01-24 04:30:00,0,0,0
2025-01-24 04:35:00,0,0,0
2025-01-24 04:40:00,0,0,0
2025-01-24 04:45:00,0,0,0
2025-01-24 04:50:00,0,0,0
2025-01-24 04:55:00,0,0,0
2025-01-24 05:00:00,0,0,0
2025-01-24 05:05:00,0,0,0
2025-01-24 05:10:00,0,0,0
2025-01-24 05:15:00,0,0,0
2025-01-24 05:20:00,0,0,0
2025-01-24 05:25:00,0,0,0
2025-01-24 05:30:00,0,0,0
2025-01-24 05:35:00,0,0,0
2025-01-24 05:40:00,0,0,0
2025-01-24 05:45:00,0,0,0
2025-01-24 05:50:00,0,0,0
2025-01-24 05:55:00,0,0,0
2025-01-24 06:00:00,0,0,0
2025-01-24 06:05:00,0,0,0
2025-01-24 06:10:00,0,0,0
2025-01-24 06:15:00,0,0,0
2025-01-24 06:20:00,0,0,0
2025-01-24 06:25:00,0,0,0
2025-01-24 06:30:00,0,0,0
2025-01-24 06:35:00,0,0,0
2025-01-24 06:40:00,0,0,0
2025-01-24 06:45:00,0,0,0
2025-01-24 06:50:00,0,0,0
2025-01-24 06:55:00,0,0,0
2025-01-24 07:00:00,0,0,0
2025-01-24 07:05:00,0,0,0
2025-01-24 07:10:00,0,0,0
2025-01-24 07:15:00,0,0,0
2025-01-24 07:20:00,0,0,0
2025-01-24 07:25:00,0,0,0
2025-01-24 07:30:00,0,0,0
2025-01-24 07:35:00,0,0,0
2025-01-24 07:40:00,0,0,0
2025-01-24 07:45:00,0,0,0
2025-01-24 07:50:00,0,0,0
2025-01-24 07:55:00,0,0,0
2025-01-24 08:00:00,546,11,557
2025-01-24 08:05:00,546,11,557
2025-01-24 08:10:00,546,11,557
2025-01-24 08:15:00,546,11,557
2025-01-24 08:20:00,546,11,557
2025-01-24 08:25:00,546,11,557
2025-01-24 08:30:00,3119,77,3196
2025-01-24 08:35:00,3119,77,3196
2025-01-24 08:40:00,3119,77,3196
2025-01-24 08:45:00,3119,77,3196
2025-01-24 08:50:00,3119,77,3196
2025-01-24 08:55:00,3119,77,3196
2025-01-24 09:00:00,3119,77,3196
2025-01-24 09:05:00,3119,77,3196
2025-01-24 09:10:00,7139,180,7319
2025-01-24 09:15:00,6985,175,7160
2025-01-24 09:20:00,6762,169,6931
2025-01-24 09:25:00,6168,154,6322
2025-01-24 09:30:00,6083,152,6235
2025-01-24 09:35:00,6219,155,6374
2025-01-24 09:40:00,7283,182,7465
2025-01-24 09:45:00,7283,182,7465
2025-01-24 09:50:00,10951,274,11225
2025-01-24 09:55:00,10951,274,11225
2025-01-24 10:00:00,15924,401,16325
2025-01-24 10:05:00,25291,640,25931
2025-01-24 10:10:00,34334,861,35195
2025-01-24 10:15:00,19316,487,19803
2025-01-24 10:20:00,14785,372,15157
2025-01-24 10:25:00,14785,372,15157
2025-01-24 10:30:00,15614,390,16004
2025-01-24 10:35:00,15614,390,16004
2025-01-24 10:40:00,15614,390,16004
2025-01-24 10:45:00,12700,321,13021
2025-01-24 10:50:00,13207,333,13540
2025-01-24 10:55:00,13411,339,13750
2025-01-24 11:00:00,12366,311,12677
2025-01-24 11:05:00,10333,261,10594
2025-01-24 11:10:00,10333,261,10594
2025-01-24 11:15:00,9782,247,10029
2025-01-24 11:20:00,9782,247,10029
2025-01-24 11:25:00,9782,247,10029
2025-01-24 11:30:00,7938,200,8138
2025-01-24 11:35:00,7938,200,8138
2025-01-24 11:40:00,8406,212,8618
2025-01-24 11:45:00,9582,242,9824
2025-01-24 11:50:00,10620,268,10888
2025-01-24 11:55:00,11286,283,11569
2025-01-24 12:00:00,11289,285,11574
2025-01-24 12:05:00,11697,295,11992
2025-01-24 12:10:00,13106,331,13437
2025-01-24 12:15:00,13106,331,13437
2025-01-24 12:20:00,13106,331,13437
2025-01-24 12:25:00,13106,331,13437
2025-01-24 12:30:00,13713,347,14060
2025-01-24 12:35:00,14948,377,15325
2025-01-24 12:40:00,15424,390,15814
2025-01-24 12:45:00,14842,375,15217
2025-01-24 12:50:00,13907,351,14258
2025-01-24 12:55:00,12811,324,13135
2025-01-24 13:00:00,13269,335,13604
2025-01-24 13:05:00,14676,370,15046
2025-01-24 13:10:00,17022,429,17451
2025-01-24 13:15:00,18159,458,18617
2025-01-24 13:20:00,18954,478,19432
2025-01-24 13:25:00,20358,514,20872
2025-01-24 13:30:00,20022,505,20527
2025-01-24 13:35:00,19818,499,20317
2025-01-24 13:40:00,20587,520,21107
2025-01-24 13:45:00,20554,519,21073
2025-01-24 13:50:00,19257,487,19744
2025-01-24 13:55:00,18962,478,19440
2025-01-24 14:00:00,20740,522,21262
2025-01-24 14:05:00,21132,533,21665
2025-01-24 14:10:00,20242,510,20752
2025-01-24 14:15:00,18541,467,19008
2025-01-24 14:20:00,18893,476,19369
2025-01-24 14:25:00,19291,486,19777
2025-01-24 14:30:00,18352,462,18814
2025-01-24 14:35:00,17183,432,17615
2025-01-24 14:40:00,20827,527,21354
2025-01-24 14:45:00,16288,409,16697
2025-01-24 14:50:00,14449,364,14813
2025-01-24 14:55:00,12793,323,13116
2025-01-24 15:00:00,23344,590,23934
