Time,PV(W),Grid(W),Load(W)
2025-01-23 00:00:00,0,0,0
2025-01-23 00:05:00,0,0,0
2025-01-23 00:10:00,0,0,0
2025-01-23 00:15:00,0,0,0
2025-01-23 00:20:00,0,0,0
2025-01-23 00:25:00,0,0,0
2025-01-23 00:30:00,0,0,0
2025-01-23 00:35:00,0,0,0
2025-01-23 00:40:00,0,0,0
2025-01-23 00:45:00,0,0,0
2025-01-23 00:50:00,0,0,0
2025-01-23 00:55:00,0,0,0
2025-01-23 01:00:00,0,0,0
2025-01-23 01:05:00,0,0,0
2025-01-23 01:10:00,0,0,0
2025-01-23 01:15:00,0,0,0
2025-01-23 01:20:00,0,0,0
2025-01-23 01:25:00,0,0,0
2025-01-23 01:30:00,0,0,0
2025-01-23 01:35:00,0,0,0
2025-01-23 01:40:00,0,0,0
2025-01-23 01:45:00,0,0,0
2025-01-23 01:50:00,0,0,0
2025-01-23 01:55:00,0,0,0
2025-01-23 02:00:00,0,0,0
2025-01-23 02:05:00,0,0,0
2025-01-23 02:10:00,0,0,0
2025-01-23 02:15:00,0,0,0
2025-01-23 02:20:00,0,0,0
2025-01-23 02:25:00,0,0,0
2025-01-23 02:30:00,0,0,0
2025-01-23 02:35:00,0,0,0
2025-01-23 02:40:00,0,0,0
2025-01-23 02:45:00,0,0,0
2025-01-23 02:50:00,0,0,0
2025-01-23 02:55:00,0,0,0
2025-01-23 03:00:00,0,0,0
2025-01-23 03:05:00,0,0,0
2025-01-23 03:10:00,0,0,0
2025-01-23 03:15:00,0,0,0
2025-01-23 03:20:00,0,0,0
2025-01-23 03:25:00,0,0,0
2025-01-23 03:30:00,0,0,0
2025-01-23 03:35:00,0,0,0
2025-01-23 03:40:00,0,0,0
2025-01-23 03:45:00,0,0,0
2025-01-23 03:50:00,0,0,0
2025-01-23 03:55:00,0,0,0
2025-01-23 04:00:00,0,0,0
2025-01-23 04:05:00,0,0,0
2025-01-23 04:10:00,0,0,0
2025-01-23 04:15:00,0,0,0
2025-01-23 04:20:00,0,0,0
2025-01-23 04:25:00,0,0,0
2025-01-23 04:30:00,0,0,0
2025-01-23 04:35:00,0,0,0
2025-01-23 04:40:00,0,0,0
2025-01-23 04:45:00,0,0,0
2025-01-23 04:50:00,0,0,0
2025-01-23 04:55:00,0,0,0
2025-01-23 05:00:00,0,0,0
2025-01-23 05:05:00,0,0,0
2025-01-23 05:10:00,0,0,0
2025-01-23 05:15:00,0,0,0
2025-01-23 05:20:00,0,0,0
2025-01-23 05:25:00,0,0,0
2025-01-23 05:30:00,0,0,0
2025-01-23 05:35:00,0,0,0
2025-01-23 05:40:00,0,0,0
2025-01-23 05:45:00,0,0,0
2025-01-23 05:50:00,0,0,0
2025-01-23 05:55:00,0,0,0
2025-01-23 06:00:00,0,0,0
2025-01-23 06:05:00,0,0,0
2025-01-23 06:10:00,0,0,0
2025-01-23 06:15:00,0,0,0
2025-01-23 06:20:00,0,0,0
2025-01-23 06:25:00,0,0,0
2025-01-23 06:30:00,0,0,0
2025-01-23 06:35:00,0,0,0
2025-01-23 06:40:00,0,0,0
2025-01-23 06:45:00,0,0,0
2025-01-23 06:50:00,0,0,0
2025-01-23 06:55:00,0,0,0
2025-01-23 07:00:00,0,0,0
2025-01-23 07:05:00,0,0,0
2025-01-23 07:10:00,0,0,0
2025-01-23 07:15:00,0,0,0
2025-01-23 07:20:00,0,0,0
2025-01-23 07:25:00,0,0,0
2025-01-23 07:30:00,0,0,0
2025-01-23 07:35:00,0,0,0
2025-01-23 07:40:00,0,0,0
2025-01-23 07:45:00,1104,25,1129
2025-01-23 07:50:00,1590,38,1628
2025-01-23 07:55:00,2109,52,2161
2025-01-23 08:00:00,3029,76,3105
2025-01-23 08:05:00,5553,139,5692
2025-01-23 08:10:00,4736,119,4855
2025-01-23 08:15:00,7286,185,7471
2025-01-23 08:20:00,13927,352,14279
2025-01-23 08:25:00,10813,273,11086
2025-01-23 08:30:00,12228,309,12537
2025-01-23 08:35:00,6641,166,6807
2025-01-23 08:40:00,6641,166,6807
2025-01-23 08:45:00,5183,129,5312
2025-01-23 08:50:00,5636,141,5777
2025-01-23 08:55:00,6843,171,7014
2025-01-23 09:00:00,10384,263,10647
2025-01-23 09:05:00,23932,601,24533
2025-01-23 09:10:00,28469,720,29189
2025-01-23 09:15:00,11629,294,11923
2025-01-23 09:20:00,10937,276,11213
2025-01-23 09:25:00,11349,289,11638
2025-01-23 09:30:00,8578,217,8795
2025-01-23 09:35:00,10239,259,10498
2025-01-23 09:40:00,11265,285,11550
2025-01-23 09:45:00,11952,301,12253
2025-01-23 09:50:00,11763,294,12057
2025-01-23 09:55:00,10721,270,10991
2025-01-23 10:00:00,12279,311,12590
2025-01-23 10:05:00,19430,492,19922
2025-01-23 10:10:00,23542,607,24149
2025-01-23 10:15:00,30829,781,31610
2025-01-23 10:20:00,42944,1087,44031
2025-01-23 10:25:00,31330,782,32112
2025-01-23 10:30:00,30406,759,31165
2025-01-23 10:35:00,19509,494,20003
2025-01-23 10:40:00,27962,699,28661
2025-01-23 10:45:00,26121,676,26797
2025-01-23 10:50:00,42779,1081,43860
2025-01-23 10:55:00,37552,949,38501
2025-01-23 11:00:00,34894,892,35786
2025-01-23 11:05:00,35341,892,36233
2025-01-23 11:10:00,36663,922,37585
2025-01-23 11:15:00,34595,873,35468
2025-01-23 11:20:00,38143,996,39139
2025-01-23 11:25:00,13895,349,14244
2025-01-23 11:30:00,13764,346,14110
2025-01-23 11:35:00,14626,367,14993
2025-01-23 11:40:00,20885,531,21416
2025-01-23 11:45:00,26816,687,27503
2025-01-23 11:50:00,26816,687,27503
2025-01-23 11:55:00,22675,574,23249
2025-01-23 12:00:00,20919,528,21447
2025-01-23 12:05:00,25843,636,26479
