Time,PV(W),Grid(W),Load(W)
2025-01-09 00:00:00,0,0,0
2025-01-09 00:05:00,0,0,0
2025-01-09 00:10:00,0,0,0
2025-01-09 00:15:00,0,0,0
2025-01-09 00:20:00,0,0,0
2025-01-09 00:25:00,0,0,0
2025-01-09 00:30:00,0,0,0
2025-01-09 00:35:00,0,0,0
2025-01-09 00:40:00,0,0,0
2025-01-09 00:45:00,0,0,0
2025-01-09 00:50:00,0,0,0
2025-01-09 00:55:00,0,0,0
2025-01-09 01:00:00,0,0,0
2025-01-09 01:05:00,0,0,0
2025-01-09 01:10:00,0,0,0
2025-01-09 01:15:00,0,0,0
2025-01-09 01:20:00,0,0,0
2025-01-09 01:25:00,0,0,0
2025-01-09 01:30:00,0,0,0
2025-01-09 01:35:00,0,0,0
2025-01-09 01:40:00,0,0,0
2025-01-09 01:45:00,0,0,0
2025-01-09 01:50:00,0,0,0
2025-01-09 01:55:00,0,0,0
2025-01-09 02:00:00,0,0,0
2025-01-09 02:05:00,0,0,0
2025-01-09 02:10:00,0,0,0
2025-01-09 02:15:00,0,0,0
2025-01-09 02:20:00,0,0,0
2025-01-09 02:25:00,0,0,0
2025-01-09 02:30:00,0,0,0
2025-01-09 02:35:00,0,0,0
2025-01-09 02:40:00,0,0,0
2025-01-09 02:45:00,0,0,0
2025-01-09 02:50:00,0,0,0
2025-01-09 02:55:00,0,0,0
2025-01-09 03:00:00,0,0,0
2025-01-09 03:05:00,0,0,0
2025-01-09 03:10:00,0,0,0
2025-01-09 03:15:00,0,0,0
2025-01-09 03:20:00,0,0,0
2025-01-09 03:25:00,0,0,0
2025-01-09 03:30:00,0,0,0
2025-01-09 03:35:00,0,0,0
2025-01-09 03:40:00,0,0,0
2025-01-09 03:45:00,0,0,0
2025-01-09 03:50:00,0,0,0
2025-01-09 03:55:00,0,0,0
2025-01-09 04:00:00,0,0,0
2025-01-09 04:05:00,0,0,0
2025-01-09 04:10:00,0,0,0
2025-01-09 04:15:00,0,0,0
2025-01-09 04:20:00,0,0,0
2025-01-09 04:25:00,0,0,0
2025-01-09 04:30:00,0,0,0
2025-01-09 04:35:00,0,0,0
2025-01-09 04:40:00,0,0,0
2025-01-09 04:45:00,0,0,0
2025-01-09 04:50:00,0,0,0
2025-01-09 04:55:00,0,0,0
2025-01-09 05:00:00,0,0,0
2025-01-09 05:05:00,0,0,0
2025-01-09 05:10:00,0,0,0
2025-01-09 05:15:00,0,0,0
2025-01-09 05:20:00,0,0,0
2025-01-09 05:25:00,0,0,0
2025-01-09 05:30:00,0,0,0
2025-01-09 05:35:00,0,0,0
2025-01-09 05:40:00,0,0,0
2025-01-09 05:45:00,0,0,0
2025-01-09 05:50:00,0,0,0
2025-01-09 05:55:00,0,0,0
2025-01-09 06:00:00,0,0,0
2025-01-09 06:05:00,0,0,0
2025-01-09 06:10:00,0,0,0
2025-01-09 06:15:00,0,0,0
2025-01-09 06:20:00,0,0,0
2025-01-09 06:25:00,0,0,0
2025-01-09 06:30:00,0,0,0
2025-01-09 06:35:00,0,0,0
2025-01-09 06:40:00,0,0,0
2025-01-09 06:45:00,0,0,0
2025-01-09 06:50:00,0,0,0
2025-01-09 06:55:00,0,0,0
2025-01-09 07:00:00,0,0,0
2025-01-09 07:05:00,0,0,0
2025-01-09 07:10:00,0,0,0
2025-01-09 07:15:00,0,0,0
2025-01-09 07:20:00,0,0,0
2025-01-09 07:25:00,0,0,0
2025-01-09 07:30:00,0,0,0
2025-01-09 07:35:00,0,0,0
2025-01-09 07:40:00,631,13,644
2025-01-09 07:45:00,885,20,905
2025-01-09 07:50:00,1355,34,1389
2025-01-09 07:55:00,1685,42,1727
2025-01-09 08:00:00,1933,49,1982
2025-01-09 08:05:00,2269,57,2326
2025-01-09 08:10:00,3132,77,3209
2025-01-09 08:15:00,3811,95,3906
2025-01-09 08:20:00,4562,113,4675
2025-01-09 08:25:00,5389,134,5523
2025-01-09 08:30:00,6293,158,6451
2025-01-09 08:35:00,7372,184,7556
2025-01-09 08:40:00,8195,205,8400
2025-01-09 08:45:00,8939,225,9164
2025-01-09 08:50:00,8939,225,9164
2025-01-09 08:55:00,8939,225,9164
2025-01-09 09:00:00,8939,225,9164
2025-01-09 09:05:00,8939,225,9164
2025-01-09 09:10:00,13467,340,13807
2025-01-09 09:15:00,12501,315,12816
2025-01-09 09:20:00,14549,368,14917
2025-01-09 09:25:00,16432,416,16848
2025-01-09 09:30:00,16614,417,17031
2025-01-09 09:35:00,14973,411,15384
2025-01-09 09:40:00,17501,439,17940
2025-01-09 09:45:00,16005,404,16409
2025-01-09 09:50:00,17489,442,17931
2025-01-09 09:55:00,21934,553,22487
2025-01-09 10:00:00,22964,579,23543
2025-01-09 10:05:00,23229,587,23816
2025-01-09 10:10:00,23533,592,24125
2025-01-09 10:15:00,23852,601,24453
2025-01-09 10:20:00,24157,609,24766
2025-01-09 10:25:00,24309,615,24924
2025-01-09 10:30:00,26384,665,27049
2025-01-09 10:35:00,27244,687,27931
2025-01-09 10:40:00,26858,677,27535
2025-01-09 10:45:00,27982,707,28689
2025-01-09 10:50:00,28269,714,28983
2025-01-09 10:55:00,28855,728,29583
2025-01-09 11:00:00,29391,741,30132
2025-01-09 11:05:00,30845,777,31622
2025-01-09 11:10:00,31320,788,32108
2025-01-09 11:15:00,33477,844,34321
2025-01-09 11:20:00,34560,872,35432
2025-01-09 11:25:00,34299,865,35164
2025-01-09 11:30:00,31617,799,32416
2025-01-09 11:35:00,34560,872,35432
2025-01-09 11:40:00,34560,872,35432
2025-01-09 11:45:00,34560,872,35432
2025-01-09 11:50:00,34560,872,35432
2025-01-09 11:55:00,34560,872,35432
2025-01-09 12:00:00,--,--,0
2025-01-09 12:05:00,--,--,0
2025-01-09 12:10:00,--,--,0
2025-01-09 12:15:00,--,--,0
2025-01-09 12:20:00,--,--,0
2025-01-09 12:25:00,--,--,0
2025-01-09 12:30:00,--,--,0
2025-01-09 12:35:00,--,--,0
2025-01-09 12:40:00,--,--,0
2025-01-09 12:45:00,--,--,0
2025-01-09 12:50:00,--,--,0
2025-01-09 12:55:00,--,--,0
2025-01-09 13:00:00,--,--,0
2025-01-09 13:05:00,--,--,0
2025-01-09 13:10:00,--,--,0
2025-01-09 13:15:00,--,--,0
2025-01-09 13:20:00,--,--,0
2025-01-09 13:25:00,--,--,0
2025-01-09 13:30:00,--,--,0
2025-01-09 13:35:00,--,--,0
2025-01-09 13:40:00,--,--,0
2025-01-09 13:45:00,--,--,0
2025-01-09 13:50:00,--,--,0
2025-01-09 13:55:00,--,--,0
2025-01-09 14:00:00,--,--,0
2025-01-09 14:05:00,--,--,0
2025-01-09 14:10:00,--,--,0
2025-01-09 14:15:00,--,--,0
2025-01-09 14:20:00,--,--,0
2025-01-09 14:25:00,39154,988,40142
2025-01-09 14:30:00,39154,988,40142
2025-01-09 14:35:00,38991,984,39975
2025-01-09 14:40:00,38963,983,39946
2025-01-09 14:45:00,35347,878,36225
2025-01-09 14:50:00,40053,1010,41063
2025-01-09 14:55:00,40053,1010,41063
2025-01-09 15:00:00,40053,1010,41063
2025-01-09 15:05:00,40053,1010,41063
2025-01-09 15:10:00,40053,1010,41063
2025-01-09 15:15:00,40053,1010,41063
2025-01-09 15:20:00,40053,1010,41063
2025-01-09 15:25:00,40053,1010,41063
2025-01-09 15:30:00,--,--,0
2025-01-09 15:35:00,--,--,0
2025-01-09 15:40:00,--,--,0
2025-01-09 15:45:00,--,--,0
2025-01-09 15:50:00,--,--,0
2025-01-09 15:55:00,--,--,0
2025-01-09 16:00:00,--,--,0
2025-01-09 16:05:00,--,--,0
2025-01-09 16:10:00,--,--,0
2025-01-09 16:15:00,--,--,0
2025-01-09 16:20:00,--,--,0
2025-01-09 16:25:00,19551,494,20045
2025-01-09 16:30:00,9999,251,10250
2025-01-09 16:35:00,17766,451,18217
2025-01-09 16:40:00,17551,444,17995
2025-01-09 16:45:00,13346,329,13675
2025-01-09 16:50:00,10863,272,11135
2025-01-09 16:55:00,10863,272,11135
2025-01-09 17:00:00,10863,272,11135
2025-01-09 17:05:00,10863,272,11135
2025-01-09 17:10:00,19472,492,19964
2025-01-09 17:15:00,9457,237,9694
2025-01-09 17:20:00,10863,272,11135
2025-01-09 17:25:00,7302,183,7485
2025-01-09 17:30:00,7276,180,7456
2025-01-09 17:35:00,5848,166,6014
2025-01-09 17:40:00,4931,131,5062
2025-01-09 17:45:00,4610,116,4726
2025-01-09 17:50:00,4101,102,4203
2025-01-09 17:55:00,3443,85,3528
2025-01-09 18:00:00,2696,66,2762
2025-01-09 18:05:00,2110,51,2161
2025-01-09 18:10:00,1703,41,1744
2025-01-09 18:15:00,1496,35,1531
2025-01-09 18:20:00,1392,33,1425
2025-01-09 18:25:00,1205,28,1233
2025-01-09 18:30:00,1097,25,1122
2025-01-09 18:35:00,805,18,823
2025-01-09 18:40:00,710,15,725
2025-01-09 18:45:00,768,17,785
2025-01-09 18:50:00,779,17,796
2025-01-09 18:55:00,816,18,834
2025-01-09 19:00:00,766,17,783
2025-01-09 19:05:00,607,13,620
2025-01-09 19:10:00,398,7,405
2025-01-09 19:15:00,178,2,180
2025-01-09 19:20:00,46,-1,45
2025-01-09 19:25:00,46,-1,45
2025-01-09 19:30:00,46,-1,45
2025-01-09 19:35:00,46,-1,45
2025-01-09 19:40:00,46,-1,45
2025-01-09 19:45:00,46,-1,45
2025-01-09 19:50:00,46,-1,45
2025-01-09 19:55:00,46,-1,45
2025-01-09 20:00:00,--,--,0
2025-01-09 20:05:00,--,--,0
2025-01-09 20:10:00,--,--,0
2025-01-09 20:15:00,--,--,0
2025-01-09 20:20:00,--,--,0
2025-01-09 20:25:00,--,--,0
2025-01-09 20:30:00,--,--,0
2025-01-09 20:35:00,--,--,0
2025-01-09 20:40:00,--,--,0
2025-01-09 20:45:00,--,--,0
2025-01-09 20:50:00,--,--,0
2025-01-09 20:55:00,0,0,0
2025-01-09 21:00:00,0,0,0
2025-01-09 21:05:00,0,0,0
2025-01-09 21:10:00,0,0,0
2025-01-09 21:15:00,0,0,0
2025-01-09 21:20:00,0,0,0
2025-01-09 21:25:00,0,0,0
2025-01-09 21:30:00,0,0,0
2025-01-09 21:35:00,0,0,0
2025-01-09 21:40:00,0,0,0
2025-01-09 21:45:00,0,0,0
2025-01-09 21:50:00,0,0,0
2025-01-09 21:55:00,0,0,0
2025-01-09 22:00:00,0,0,0
2025-01-09 22:05:00,0,0,0
2025-01-09 22:10:00,0,0,0
2025-01-09 22:15:00,0,0,0
2025-01-09 22:20:00,0,0,0
2025-01-09 22:25:00,0,0,0
2025-01-09 22:30:00,0,0,0
2025-01-09 22:35:00,0,0,0
2025-01-09 22:40:00,0,0,0
2025-01-09 22:45:00,0,0,0
2025-01-09 22:50:00,0,0,0
2025-01-09 22:55:00,0,0,0
2025-01-09 23:00:00,0,0,0
2025-01-09 23:05:00,0,0,0
2025-01-09 23:10:00,0,0,0
2025-01-09 23:15:00,0,0,0
2025-01-09 23:20:00,0,0,0
2025-01-09 23:25:00,0,0,0
2025-01-09 23:30:00,0,0,0
2025-01-09 23:35:00,0,0,0
2025-01-09 23:40:00,0,0,0
2025-01-09 23:45:00,0,0,0
2025-01-09 23:50:00,0,0,0
2025-01-09 23:55:00,0,0,0
