Time,PV(W),Grid(W),Load(W)
2025-01-10 00:00:00,0,0,0
2025-01-10 00:05:00,0,0,0
2025-01-10 00:10:00,0,0,0
2025-01-10 00:15:00,0,0,0
2025-01-10 00:20:00,0,0,0
2025-01-10 00:25:00,0,0,0
2025-01-10 00:30:00,0,0,0
2025-01-10 00:35:00,0,0,0
2025-01-10 00:40:00,0,0,0
2025-01-10 00:45:00,0,0,0
2025-01-10 00:50:00,0,0,0
2025-01-10 00:55:00,0,0,0
2025-01-10 01:00:00,0,0,0
2025-01-10 01:05:00,0,0,0
2025-01-10 01:10:00,0,0,0
2025-01-10 01:15:00,0,0,0
2025-01-10 01:20:00,0,0,0
2025-01-10 01:25:00,0,0,0
2025-01-10 01:30:00,0,0,0
2025-01-10 01:35:00,0,0,0
2025-01-10 01:40:00,0,0,0
2025-01-10 01:45:00,0,0,0
2025-01-10 01:50:00,0,0,0
2025-01-10 01:55:00,0,0,0
2025-01-10 02:00:00,0,0,0
2025-01-10 02:05:00,0,0,0
2025-01-10 02:10:00,0,0,0
2025-01-10 02:15:00,0,0,0
2025-01-10 02:20:00,0,0,0
2025-01-10 02:25:00,0,0,0
2025-01-10 02:30:00,0,0,0
2025-01-10 02:35:00,0,0,0
2025-01-10 02:40:00,0,0,0
2025-01-10 02:45:00,0,0,0
2025-01-10 02:50:00,0,0,0
2025-01-10 02:55:00,0,0,0
2025-01-10 03:00:00,0,0,0
2025-01-10 03:05:00,0,0,0
2025-01-10 03:10:00,0,0,0
2025-01-10 03:15:00,0,0,0
2025-01-10 03:20:00,0,0,0
2025-01-10 03:25:00,0,0,0
2025-01-10 03:30:00,0,0,0
2025-01-10 03:35:00,0,0,0
2025-01-10 03:40:00,0,0,0
2025-01-10 03:45:00,0,0,0
2025-01-10 03:50:00,0,0,0
2025-01-10 03:55:00,0,0,0
2025-01-10 04:00:00,0,0,0
2025-01-10 04:05:00,0,0,0
2025-01-10 04:10:00,0,0,0
2025-01-10 04:15:00,0,0,0
2025-01-10 04:20:00,0,0,0
2025-01-10 04:25:00,0,0,0
2025-01-10 04:30:00,0,0,0
2025-01-10 04:35:00,0,0,0
2025-01-10 04:40:00,0,0,0
2025-01-10 04:45:00,0,0,0
2025-01-10 04:50:00,0,0,0
2025-01-10 04:55:00,0,0,0
2025-01-10 05:00:00,0,0,0
2025-01-10 05:05:00,0,0,0
2025-01-10 05:10:00,0,0,0
2025-01-10 05:15:00,0,0,0
2025-01-10 05:20:00,0,0,0
2025-01-10 05:25:00,0,0,0
2025-01-10 05:30:00,0,0,0
2025-01-10 05:35:00,0,0,0
2025-01-10 05:40:00,0,0,0
2025-01-10 05:45:00,0,0,0
2025-01-10 05:50:00,0,0,0
2025-01-10 05:55:00,0,0,0
2025-01-10 06:00:00,0,0,0
2025-01-10 06:05:00,0,0,0
2025-01-10 06:10:00,0,0,0
2025-01-10 06:15:00,0,0,0
2025-01-10 06:20:00,0,0,0
2025-01-10 06:25:00,0,0,0
2025-01-10 06:30:00,0,0,0
2025-01-10 06:35:00,0,0,0
2025-01-10 06:40:00,0,0,0
2025-01-10 06:45:00,0,0,0
2025-01-10 06:50:00,0,0,0
2025-01-10 06:55:00,0,0,0
2025-01-10 07:00:00,0,0,0
2025-01-10 07:05:00,0,0,0
2025-01-10 07:10:00,0,0,0
2025-01-10 07:15:00,0,0,0
2025-01-10 07:20:00,0,0,0
2025-01-10 07:25:00,0,0,0
2025-01-10 07:30:00,0,0,0
2025-01-10 07:35:00,0,0,0
2025-01-10 07:40:00,55,-1,54
2025-01-10 07:45:00,330,5,335
2025-01-10 07:50:00,342,6,348
2025-01-10 07:55:00,421,8,429
2025-01-10 08:00:00,570,12,582
2025-01-10 08:05:00,830,18,848
2025-01-10 08:10:00,1132,26,1158
2025-01-10 08:15:00,1463,35,1498
2025-01-10 08:20:00,1849,45,1894
2025-01-10 08:25:00,342,6,348
2025-01-10 08:30:00,2776,69,2845
2025-01-10 08:35:00,3392,84,3476
2025-01-10 08:40:00,3991,99,4090
2025-01-10 08:45:00,4235,106,4341
2025-01-10 08:50:00,4004,100,4104
2025-01-10 08:55:00,4334,109,4443
2025-01-10 09:00:00,4533,114,4647
2025-01-10 09:05:00,4776,120,4896
2025-01-10 09:10:00,4996,125,5121
2025-01-10 09:15:00,5462,136,5598
2025-01-10 09:20:00,5664,143,5807
2025-01-10 09:25:00,5768,145,5913
2025-01-10 09:30:00,--,--,0
2025-01-10 09:35:00,--,--,0
2025-01-10 09:40:00,--,--,0
2025-01-10 09:45:00,--,--,0
2025-01-10 09:50:00,--,--,0
2025-01-10 09:55:00,--,--,0
2025-01-10 10:00:00,7748,194,7942
2025-01-10 10:05:00,7189,180,7369
2025-01-10 10:10:00,6595,166,6761
2025-01-10 10:15:00,6208,156,6364
2025-01-10 10:20:00,7005,176,7181
2025-01-10 10:25:00,7180,180,7360
2025-01-10 10:30:00,7510,188,7698
2025-01-10 10:35:00,8080,202,8282
2025-01-10 10:40:00,8222,208,8430
2025-01-10 10:45:00,8340,211,8551
2025-01-10 10:50:00,9003,225,9228
2025-01-10 10:55:00,9003,225,9228
2025-01-10 11:00:00,9939,250,10189
2025-01-10 11:05:00,9003,225,9228
2025-01-10 11:10:00,9003,225,9228
2025-01-10 11:15:00,9003,225,9228
2025-01-10 11:20:00,12162,306,12468
2025-01-10 11:25:00,12455,313,12768
2025-01-10 11:30:00,13253,334,13587
2025-01-10 11:35:00,14057,354,14411
2025-01-10 11:40:00,14554,368,14922
2025-01-10 11:45:00,15100,380,15480
2025-01-10 11:50:00,16588,418,17006
2025-01-10 11:55:00,17785,448,18233
2025-01-10 12:00:00,18833,475,19308
2025-01-10 12:05:00,19943,504,20447
2025-01-10 12:10:00,20169,511,20680
2025-01-10 12:15:00,20774,526,21300
2025-01-10 12:20:00,20631,522,21153
2025-01-10 12:25:00,20327,514,20841
2025-01-10 12:30:00,19891,503,20394
2025-01-10 12:35:00,19891,503,20394
2025-01-10 12:40:00,20100,508,20608
2025-01-10 12:45:00,20512,519,21031
2025-01-10 12:50:00,20765,525,21290
2025-01-10 12:55:00,21419,542,21961
2025-01-10 13:00:00,19150,484,19634
2025-01-10 13:05:00,18135,458,18593
2025-01-10 13:10:00,18753,474,19227
2025-01-10 13:15:00,17239,436,17675
2025-01-10 13:20:00,16696,422,17118
2025-01-10 13:25:00,16491,417,16908
2025-01-10 13:30:00,16029,405,16434
2025-01-10 13:35:00,15349,388,15737
2025-01-10 13:40:00,15278,386,15664
2025-01-10 13:45:00,15184,384,15568
2025-01-10 13:50:00,13365,338,13703
2025-01-10 13:55:00,10777,272,11049
2025-01-10 14:00:00,8194,208,8402
2025-01-10 14:05:00,6366,161,6527
2025-01-10 14:10:00,6085,153,6238
2025-01-10 14:15:00,6763,170,6933
2025-01-10 14:20:00,7109,179,7288
2025-01-10 14:25:00,6842,173,7015
2025-01-10 14:30:00,6129,155,6284
2025-01-10 14:35:00,5136,129,5265
2025-01-10 14:40:00,4106,103,4209
2025-01-10 14:45:00,3425,86,3511
2025-01-10 14:50:00,2963,75,3038
2025-01-10 14:55:00,2856,72,2928
2025-01-10 15:00:00,3228,81,3309
2025-01-10 15:05:00,3871,96,3967
2025-01-10 15:10:00,4560,113,4673
2025-01-10 15:15:00,4801,121,4922
2025-01-10 15:20:00,4355,108,4463
2025-01-10 15:25:00,3578,89,3667
2025-01-10 15:30:00,3326,83,3409
2025-01-10 15:35:00,3377,85,3462
2025-01-10 15:40:00,3470,87,3557
2025-01-10 15:45:00,3529,89,3618
2025-01-10 15:50:00,3546,89,3635
2025-01-10 15:55:00,3483,87,3570
