Time,PV(W),Grid(W),Load(W)
2024-12-22 00:00:00,0,0,0
2024-12-22 00:05:00,0,0,0
2024-12-22 00:10:00,0,0,0
2024-12-22 00:15:00,0,0,0
2024-12-22 00:20:00,0,0,0
2024-12-22 00:25:00,0,0,0
2024-12-22 00:30:00,0,0,0
2024-12-22 00:35:00,0,0,0
2024-12-22 00:40:00,0,0,0
2024-12-22 00:45:00,0,0,0
2024-12-22 00:50:00,0,0,0
2024-12-22 00:55:00,0,0,0
2024-12-22 01:00:00,0,0,0
2024-12-22 01:05:00,0,0,0
2024-12-22 01:10:00,0,0,0
2024-12-22 01:15:00,0,0,0
2024-12-22 01:20:00,0,0,0
2024-12-22 01:25:00,0,0,0
2024-12-22 01:30:00,0,0,0
2024-12-22 01:35:00,0,0,0
2024-12-22 01:40:00,0,0,0
2024-12-22 01:45:00,0,0,0
2024-12-22 01:50:00,0,0,0
2024-12-22 01:55:00,0,0,0
2024-12-22 02:00:00,0,0,0
2024-12-22 02:05:00,0,0,0
2024-12-22 02:10:00,0,0,0
2024-12-22 02:15:00,0,0,0
2024-12-22 02:20:00,0,0,0
2024-12-22 02:25:00,0,0,0
2024-12-22 02:30:00,0,0,0
2024-12-22 02:35:00,0,0,0
2024-12-22 02:40:00,0,0,0
2024-12-22 02:45:00,0,0,0
2024-12-22 02:50:00,0,0,0
2024-12-22 02:55:00,0,0,0
2024-12-22 03:00:00,0,0,0
2024-12-22 03:05:00,0,0,0
2024-12-22 03:10:00,0,0,0
2024-12-22 03:15:00,0,0,0
2024-12-22 03:20:00,0,0,0
2024-12-22 03:25:00,0,0,0
2024-12-22 03:30:00,0,0,0
2024-12-22 03:35:00,0,0,0
2024-12-22 03:40:00,0,0,0
2024-12-22 03:45:00,0,0,0
2024-12-22 03:50:00,0,0,0
2024-12-22 03:55:00,0,0,0
2024-12-22 04:00:00,0,0,0
2024-12-22 04:05:00,0,0,0
2024-12-22 04:10:00,0,0,0
2024-12-22 04:15:00,0,0,0
2024-12-22 04:20:00,0,0,0
2024-12-22 04:25:00,0,0,0
2024-12-22 04:30:00,0,0,0
2024-12-22 04:35:00,0,0,0
2024-12-22 04:40:00,0,0,0
2024-12-22 04:45:00,0,0,0
2024-12-22 04:50:00,0,0,0
2024-12-22 04:55:00,0,0,0
2024-12-22 05:00:00,0,0,0
2024-12-22 05:05:00,0,0,0
2024-12-22 05:10:00,0,0,0
2024-12-22 05:15:00,0,0,0
2024-12-22 05:20:00,0,0,0
2024-12-22 05:25:00,0,0,0
2024-12-22 05:30:00,0,0,0
2024-12-22 05:35:00,0,0,0
2024-12-22 05:40:00,0,0,0
2024-12-22 05:45:00,0,0,0
2024-12-22 05:50:00,0,0,0
2024-12-22 05:55:00,0,0,0
2024-12-22 06:00:00,0,0,0
2024-12-22 06:05:00,0,0,0
2024-12-22 06:10:00,0,0,0
2024-12-22 06:15:00,0,0,0
2024-12-22 06:20:00,0,0,0
2024-12-22 06:25:00,0,0,0
2024-12-22 06:30:00,0,0,0
2024-12-22 06:35:00,0,0,0
2024-12-22 06:40:00,0,0,0
2024-12-22 06:45:00,0,0,0
2024-12-22 06:50:00,0,0,0
2024-12-22 06:55:00,0,0,0
2024-12-22 07:00:00,0,0,0
2024-12-22 07:05:00,0,0,0
2024-12-22 07:10:00,0,0,0
2024-12-22 07:15:00,0,0,0
2024-12-22 07:20:00,0,0,0
2024-12-22 07:25:00,0,0,0
2024-12-22 07:30:00,0,0,0
2024-12-22 07:35:00,523,10,533
2024-12-22 07:40:00,765,17,782
2024-12-22 07:45:00,1019,23,1042
2024-12-22 07:50:00,1171,27,1198
2024-12-22 07:55:00,1406,34,1440
2024-12-22 08:00:00,1583,38,1621
2024-12-22 08:05:00,1825,45,1870
2024-12-22 08:10:00,2686,67,2753
2024-12-22 08:15:00,4832,121,4953
2024-12-22 08:20:00,5662,141,5803
2024-12-22 08:25:00,4148,103,4251
2024-12-22 08:30:00,4148,103,4251
2024-12-22 08:35:00,4148,103,4251
2024-12-22 08:40:00,3507,87,3594
2024-12-22 08:45:00,4327,108,4435
2024-12-22 08:50:00,5572,139,5711
2024-12-22 08:55:00,5572,139,5711
2024-12-22 09:00:00,5572,139,5711
2024-12-22 09:05:00,6004,150,6154
2024-12-22 09:10:00,6112,154,6266
2024-12-22 09:15:00,6445,161,6606
2024-12-22 09:20:00,6787,170,6957
2024-12-22 09:25:00,7533,189,7722
2024-12-22 09:30:00,7722,195,7917
2024-12-22 09:35:00,7781,195,7976
2024-12-22 09:40:00,7488,187,7675
2024-12-22 09:45:00,7683,192,7875
2024-12-22 09:50:00,6445,161,6606
2024-12-22 09:55:00,6973,174,7147
2024-12-22 10:00:00,10396,260,10656
2024-12-22 10:05:00,19702,496,20198
2024-12-22 10:10:00,11158,282,11440
2024-12-22 10:15:00,12959,324,13283
2024-12-22 10:20:00,21937,554,22491
2024-12-22 10:25:00,25252,637,25889
2024-12-22 10:30:00,25261,640,25901
2024-12-22 10:35:00,17669,441,18110
2024-12-22 10:40:00,24151,608,24759
2024-12-22 10:45:00,26153,660,26813
2024-12-22 10:50:00,24294,612,24906
2024-12-22 10:55:00,24589,620,25209
2024-12-22 11:00:00,24294,612,24906
2024-12-22 11:05:00,26135,659,26794
2024-12-22 11:10:00,26616,672,27288
2024-12-22 11:15:00,26968,680,27648
2024-12-22 11:20:00,27192,686,27878
2024-12-22 11:25:00,27255,687,27942
2024-12-22 11:30:00,27800,702,28502
2024-12-22 11:35:00,28357,715,29072
2024-12-22 11:40:00,28949,731,29680
2024-12-22 11:45:00,29606,747,30353
2024-12-22 11:50:00,30519,769,31288
2024-12-22 11:55:00,22643,570,23213
2024-12-22 12:00:00,12115,309,12424
2024-12-22 12:05:00,27190,672,27862
2024-12-22 12:10:00,9243,232,9475
2024-12-22 12:15:00,9148,229,9377
2024-12-22 12:20:00,9620,241,9861
2024-12-22 12:25:00,10049,253,10302
2024-12-22 12:30:00,11145,278,11423
2024-12-22 12:35:00,11145,278,11423
2024-12-22 12:40:00,24748,637,25385
2024-12-22 12:45:00,10030,251,10281
2024-12-22 12:50:00,25145,612,25757
2024-12-22 12:55:00,12036,294,12330
2024-12-22 13:00:00,9827,248,10075
2024-12-22 13:05:00,15780,409,16189
2024-12-22 13:10:00,8782,220,9002
2024-12-22 13:15:00,8536,214,8750
2024-12-22 13:20:00,9223,231,9454
2024-12-22 13:25:00,9236,233,9469
2024-12-22 13:30:00,9511,239,9750
2024-12-22 13:35:00,36808,929,37737
2024-12-22 13:40:00,37296,943,38239
2024-12-22 13:45:00,36704,933,37637
2024-12-22 13:50:00,28177,717,28894
2024-12-22 13:55:00,25305,639,25944
2024-12-22 14:00:00,17117,431,17548
2024-12-22 14:05:00,15680,392,16072
2024-12-22 14:10:00,13273,334,13607
2024-12-22 14:15:00,15118,381,15499
2024-12-22 14:20:00,31018,793,31811
2024-12-22 14:25:00,35803,904,36707
2024-12-22 14:30:00,35875,905,36780
2024-12-22 14:35:00,30424,754,31178
2024-12-22 14:40:00,10913,273,11186
2024-12-22 14:45:00,10602,266,10868
2024-12-22 14:50:00,9583,241,9824
2024-12-22 14:55:00,4998,126,5124
2024-12-22 15:00:00,4519,113,4632
2024-12-22 15:05:00,3813,95,3908
2024-12-22 15:10:00,3813,95,3908
2024-12-22 15:15:00,3338,84,3422
2024-12-22 15:20:00,2577,65,2642
2024-12-22 15:25:00,2577,65,2642
2024-12-22 15:30:00,2715,68,2783
2024-12-22 15:35:00,2107,53,2160
2024-12-22 15:40:00,1348,33,1381
2024-12-22 15:45:00,1401,35,1436
2024-12-22 15:50:00,1431,35,1466
2024-12-22 15:55:00,1327,33,1360
2024-12-22 16:00:00,1382,34,1416
2024-12-22 16:05:00,1586,39,1625
2024-12-22 16:10:00,1105,26,1131
2024-12-22 16:15:00,1105,26,1131
2024-12-22 16:20:00,778,18,796
2024-12-22 16:25:00,708,16,724
2024-12-22 16:30:00,590,12,602
2024-12-22 16:35:00,384,7,391
2024-12-22 16:40:00,232,3,235
2024-12-22 16:45:00,112,0,112
2024-12-22 16:50:00,66,0,66
2024-12-22 16:55:00,0,0,0
2024-12-22 17:00:00,66,0,66
2024-12-22 17:05:00,304,6,310
2024-12-22 17:10:00,0,0,0
2024-12-22 17:15:00,0,0,0
2024-12-22 17:20:00,0,0,0
2024-12-22 17:25:00,557,11,568
2024-12-22 17:30:00,808,18,826
2024-12-22 17:35:00,808,18,826
2024-12-22 17:40:00,929,21,950
2024-12-22 17:45:00,1048,24,1072
2024-12-22 17:50:00,1322,32,1354
2024-12-22 17:55:00,1624,39,1663
2024-12-22 18:00:00,2016,50,2066
2024-12-22 18:05:00,2124,53,2177
2024-12-22 18:10:00,1621,40,1661
2024-12-22 18:15:00,1322,32,1354
2024-12-22 18:20:00,1066,25,1091
2024-12-22 18:25:00,1110,26,1136
2024-12-22 18:30:00,801,18,819
2024-12-22 18:35:00,686,15,701
2024-12-22 18:40:00,686,15,701
2024-12-22 18:45:00,544,11,555
2024-12-22 18:50:00,351,6,357
2024-12-22 18:55:00,278,4,282
2024-12-22 19:00:00,244,3,247
2024-12-22 19:05:00,60,0,60
2024-12-22 19:10:00,0,0,0
2024-12-22 19:15:00,0,0,0
2024-12-22 19:20:00,0,0,0
2024-12-22 19:25:00,0,0,0
2024-12-22 19:30:00,0,0,0
2024-12-22 19:35:00,0,0,0
2024-12-22 19:40:00,0,0,0
2024-12-22 19:45:00,0,0,0
2024-12-22 19:50:00,0,0,0
2024-12-22 19:55:00,0,0,0
2024-12-22 20:00:00,0,0,0
2024-12-22 20:05:00,0,0,0
2024-12-22 20:10:00,0,0,0
2024-12-22 20:15:00,0,0,0
2024-12-22 20:20:00,0,0,0
2024-12-22 20:25:00,0,0,0
2024-12-22 20:30:00,0,0,0
2024-12-22 20:35:00,0,0,0
2024-12-22 20:40:00,0,0,0
2024-12-22 20:45:00,0,0,0
2024-12-22 20:50:00,0,0,0
2024-12-22 20:55:00,0,0,0
2024-12-22 21:00:00,0,0,0
2024-12-22 21:05:00,0,0,0
2024-12-22 21:10:00,0,0,0
2024-12-22 21:15:00,0,0,0
2024-12-22 21:20:00,0,0,0
2024-12-22 21:25:00,0,0,0
2024-12-22 21:30:00,0,0,0
2024-12-22 21:35:00,0,0,0
2024-12-22 21:40:00,0,0,0
2024-12-22 21:45:00,0,0,0
2024-12-22 21:50:00,0,0,0
2024-12-22 21:55:00,0,0,0
2024-12-22 22:00:00,0,0,0
2024-12-22 22:05:00,0,0,0
2024-12-22 22:10:00,0,0,0
2024-12-22 22:15:00,0,0,0
2024-12-22 22:20:00,0,0,0
2024-12-22 22:25:00,0,0,0
2024-12-22 22:30:00,0,0,0
2024-12-22 22:35:00,0,0,0
2024-12-22 22:40:00,0,0,0
2024-12-22 22:45:00,0,0,0
2024-12-22 22:50:00,0,0,0
2024-12-22 22:55:00,0,0,0
2024-12-22 23:00:00,0,0,0
2024-12-22 23:05:00,0,0,0
2024-12-22 23:10:00,0,0,0
2024-12-22 23:15:00,0,0,0
2024-12-22 23:20:00,0,0,0
2024-12-22 23:25:00,0,0,0
2024-12-22 23:30:00,0,0,0
2024-12-22 23:35:00,0,0,0
2024-12-22 23:40:00,0,0,0
2024-12-22 23:45:00,0,0,0
2024-12-22 23:50:00,0,0,0
2024-12-22 23:55:00,0,0,0
