Time,PV(W),Grid(W),Load(W)
2025-01-11 00:00:00,0,0,0
2025-01-11 00:05:00,0,0,0
2025-01-11 00:10:00,0,0,0
2025-01-11 00:15:00,0,0,0
2025-01-11 00:20:00,0,0,0
2025-01-11 00:25:00,0,0,0
2025-01-11 00:30:00,0,0,0
2025-01-11 00:35:00,0,0,0
2025-01-11 00:40:00,0,0,0
2025-01-11 00:45:00,0,0,0
2025-01-11 00:50:00,0,0,0
2025-01-11 00:55:00,0,0,0
2025-01-11 01:00:00,0,0,0
2025-01-11 01:05:00,0,0,0
2025-01-11 01:10:00,0,0,0
2025-01-11 01:15:00,0,0,0
2025-01-11 01:20:00,0,0,0
2025-01-11 01:25:00,0,0,0
2025-01-11 01:30:00,0,0,0
2025-01-11 01:35:00,0,0,0
2025-01-11 01:40:00,0,0,0
2025-01-11 01:45:00,0,0,0
2025-01-11 01:50:00,0,0,0
2025-01-11 01:55:00,0,0,0
2025-01-11 02:00:00,0,0,0
2025-01-11 02:05:00,0,0,0
2025-01-11 02:10:00,0,0,0
2025-01-11 02:15:00,0,0,0
2025-01-11 02:20:00,0,0,0
2025-01-11 02:25:00,0,0,0
2025-01-11 02:30:00,0,0,0
2025-01-11 02:35:00,0,0,0
2025-01-11 02:40:00,0,0,0
2025-01-11 02:45:00,0,0,0
2025-01-11 02:50:00,0,0,0
2025-01-11 02:55:00,0,0,0
2025-01-11 03:00:00,0,0,0
2025-01-11 03:05:00,0,0,0
2025-01-11 03:10:00,0,0,0
2025-01-11 03:15:00,0,0,0
2025-01-11 03:20:00,0,0,0
2025-01-11 03:25:00,0,0,0
2025-01-11 03:30:00,0,0,0
2025-01-11 03:35:00,0,0,0
2025-01-11 03:40:00,0,0,0
2025-01-11 03:45:00,0,0,0
2025-01-11 03:50:00,0,0,0
2025-01-11 03:55:00,0,0,0
2025-01-11 04:00:00,0,0,0
2025-01-11 04:05:00,0,0,0
2025-01-11 04:10:00,0,0,0
2025-01-11 04:15:00,0,0,0
2025-01-11 04:20:00,0,0,0
2025-01-11 04:25:00,0,0,0
2025-01-11 04:30:00,0,0,0
2025-01-11 04:35:00,0,0,0
2025-01-11 04:40:00,0,0,0
2025-01-11 04:45:00,0,0,0
2025-01-11 04:50:00,0,0,0
2025-01-11 04:55:00,0,0,0
2025-01-11 05:00:00,0,0,0
2025-01-11 05:05:00,0,0,0
2025-01-11 05:10:00,0,0,0
2025-01-11 05:15:00,0,0,0
2025-01-11 05:20:00,0,0,0
2025-01-11 05:25:00,0,0,0
2025-01-11 05:30:00,0,0,0
2025-01-11 05:35:00,0,0,0
2025-01-11 05:40:00,0,0,0
2025-01-11 05:45:00,0,0,0
2025-01-11 05:50:00,0,0,0
2025-01-11 05:55:00,0,0,0
2025-01-11 06:00:00,0,0,0
2025-01-11 06:05:00,0,0,0
2025-01-11 06:10:00,0,0,0
2025-01-11 06:15:00,0,0,0
2025-01-11 06:20:00,0,0,0
2025-01-11 06:25:00,0,0,0
2025-01-11 06:30:00,0,0,0
2025-01-11 06:35:00,0,0,0
2025-01-11 06:40:00,0,0,0
2025-01-11 06:45:00,0,0,0
2025-01-11 06:50:00,0,0,0
2025-01-11 06:55:00,0,0,0
2025-01-11 07:00:00,0,0,0
2025-01-11 07:05:00,0,0,0
2025-01-11 07:10:00,0,0,0
2025-01-11 07:15:00,0,0,0
2025-01-11 07:20:00,0,0,0
2025-01-11 07:25:00,0,0,0
2025-01-11 07:30:00,0,0,0
2025-01-11 07:35:00,0,0,0
2025-01-11 07:40:00,0,0,0
2025-01-11 07:45:00,164,3,167
2025-01-11 07:50:00,0,0,0
2025-01-11 07:55:00,0,0,0
2025-01-11 08:00:00,352,6,358
2025-01-11 08:05:00,294,5,299
2025-01-11 08:10:00,317,5,322
2025-01-11 08:15:00,334,6,340
2025-01-11 08:20:00,430,8,438
2025-01-11 08:25:00,550,11,561
2025-01-11 08:30:00,592,12,604
2025-01-11 08:35:00,680,15,695
2025-01-11 08:40:00,905,20,925
2025-01-11 08:45:00,1112,26,1138
2025-01-11 08:50:00,1402,33,1435
2025-01-11 08:55:00,1813,44,1857
2025-01-11 09:00:00,2100,51,2151
2025-01-11 09:05:00,2195,54,2249
2025-01-11 09:10:00,2402,59,2461
2025-01-11 09:15:00,2717,67,2784
2025-01-11 09:20:00,3222,80,3302
2025-01-11 09:25:00,3704,93,3797
2025-01-11 09:30:00,4668,118,4786
2025-01-11 09:35:00,5490,138,5628
2025-01-11 09:40:00,5997,150,6147
2025-01-11 09:45:00,6042,151,6193
2025-01-11 09:50:00,5668,142,5810
2025-01-11 09:55:00,5400,135,5535
2025-01-11 10:00:00,5164,130,5294
2025-01-11 10:05:00,5878,147,6025
2025-01-11 10:10:00,6871,172,7043
2025-01-11 10:15:00,7012,175,7187
2025-01-11 10:20:00,7211,182,7393
2025-01-11 10:25:00,7342,185,7527
2025-01-11 10:30:00,7400,185,7585
2025-01-11 10:35:00,8442,212,8654
2025-01-11 10:40:00,9537,239,9776
2025-01-11 10:45:00,9772,245,10017
2025-01-11 10:50:00,9890,248,10138
2025-01-11 10:55:00,10612,267,10879
2025-01-11 11:00:00,10560,265,10825
2025-01-11 11:05:00,10869,275,11144
2025-01-11 11:10:00,11477,289,11766
2025-01-11 11:15:00,13338,335,13673
2025-01-11 11:20:00,15145,381,15526
2025-01-11 11:25:00,14535,366,14901
2025-01-11 11:30:00,14988,377,15365
2025-01-11 11:35:00,16301,411,16712
2025-01-11 11:40:00,16301,411,16712
2025-01-11 11:45:00,20183,512,20695
2025-01-11 11:50:00,24576,621,25197
2025-01-11 11:55:00,25233,639,25872
2025-01-11 12:00:00,23586,593,24179
2025-01-11 12:05:00,20835,526,21361
2025-01-11 12:10:00,18160,459,18619
2025-01-11 12:15:00,16381,414,16795
2025-01-11 12:20:00,16353,413,16766
2025-01-11 12:25:00,17324,436,17760
2025-01-11 12:30:00,18980,480,19460
2025-01-11 12:35:00,22424,567,22991
2025-01-11 12:40:00,19990,503,20493
2025-01-11 12:45:00,17925,453,18378
2025-01-11 12:50:00,16595,419,17014
2025-01-11 12:55:00,13936,352,14288
2025-01-11 13:00:00,12321,311,12632
2025-01-11 13:05:00,11278,285,11563
2025-01-11 13:10:00,11058,279,11337
2025-01-11 13:15:00,10167,255,10422
2025-01-11 13:20:00,10184,257,10441
2025-01-11 13:25:00,10038,252,10290
2025-01-11 13:30:00,9851,249,10100
2025-01-11 13:35:00,9753,245,9998
2025-01-11 13:40:00,9515,240,9755
2025-01-11 13:45:00,9146,231,9377
2025-01-11 13:50:00,9621,243,9864
2025-01-11 13:55:00,10026,252,10278
2025-01-11 14:00:00,10052,252,10304
2025-01-11 14:05:00,10052,252,10304
2025-01-11 14:10:00,10052,252,10304
2025-01-11 14:15:00,10919,276,11195
2025-01-11 14:20:00,10543,265,10808
2025-01-11 14:25:00,10718,271,10989
2025-01-11 14:30:00,10463,263,10726
2025-01-11 14:35:00,10463,263,10726
2025-01-11 14:40:00,9327,236,9563
2025-01-11 14:45:00,10497,264,10761
2025-01-11 14:50:00,11128,281,11409
2025-01-11 14:55:00,11589,291,11880
2025-01-11 15:00:00,12580,317,12897
2025-01-11 15:05:00,14916,376,15292
2025-01-11 15:10:00,15179,383,15562
2025-01-11 15:15:00,11212,282,11494
2025-01-11 15:20:00,10717,271,10988
2025-01-11 15:25:00,10564,267,10831
2025-01-11 15:30:00,9825,246,10071
2025-01-11 15:35:00,10407,262,10669
2025-01-11 15:40:00,7916,199,8115
2025-01-11 15:45:00,7141,179,7320
2025-01-11 15:50:00,9292,233,9525
2025-01-11 15:55:00,9307,233,9540
2025-01-11 16:00:00,7434,186,7620
2025-01-11 16:05:00,6924,175,7099
2025-01-11 16:10:00,11827,297,12124
2025-01-11 16:15:00,10166,257,10423
2025-01-11 16:20:00,8809,221,9030
2025-01-11 16:25:00,9518,240,9758
2025-01-11 16:30:00,9887,248,10135
2025-01-11 16:35:00,9199,231,9430
2025-01-11 16:40:00,5861,148,6009
2025-01-11 16:45:00,6714,170,6884
2025-01-11 16:50:00,6984,176,7160
2025-01-11 16:55:00,7160,181,7341
2025-01-11 17:00:00,8005,201,8206
2025-01-11 17:05:00,8260,209,8469
2025-01-11 17:10:00,8298,208,8506
2025-01-11 17:15:00,8784,220,9004
2025-01-11 17:20:00,8027,201,8228
2025-01-11 17:25:00,7003,175,7178
2025-01-11 17:30:00,6807,170,6977
2025-01-11 17:35:00,6644,166,6810
2025-01-11 17:40:00,6222,155,6377
2025-01-11 17:45:00,5026,126,5152
2025-01-11 17:50:00,4770,120,4890
2025-01-11 17:55:00,4353,109,4462
2025-01-11 18:00:00,3773,95,3868
2025-01-11 18:05:00,3730,93,3823
2025-01-11 18:10:00,3640,91,3731
2025-01-11 18:15:00,3151,78,3229
2025-01-11 18:20:00,2946,74,3020
2025-01-11 18:25:00,2549,62,2611
2025-01-11 18:30:00,2363,58,2421
2025-01-11 18:35:00,2208,54,2262
2025-01-11 18:40:00,1847,45,1892
2025-01-11 18:45:00,1625,39,1664
2025-01-11 18:50:00,1386,33,1419
2025-01-11 18:55:00,1237,29,1266
2025-01-11 19:00:00,1012,23,1035
2025-01-11 19:05:00,768,17,785
2025-01-11 19:10:00,549,11,560
2025-01-11 19:15:00,271,4,275
2025-01-11 19:20:00,85,0,85
2025-01-11 19:25:00,17,-2,15
2025-01-11 19:30:00,6,-3,3
2025-01-11 19:35:00,0,0,0
2025-01-11 19:40:00,0,0,0
2025-01-11 19:45:00,0,0,0
2025-01-11 19:50:00,0,0,0
2025-01-11 19:55:00,0,0,0
2025-01-11 20:00:00,0,0,0
2025-01-11 20:05:00,0,0,0
2025-01-11 20:10:00,0,0,0
2025-01-11 20:15:00,0,0,0
2025-01-11 20:20:00,0,0,0
2025-01-11 20:25:00,0,0,0
2025-01-11 20:30:00,0,0,0
2025-01-11 20:35:00,0,0,0
2025-01-11 20:40:00,0,0,0
2025-01-11 20:45:00,0,0,0
2025-01-11 20:50:00,0,0,0
2025-01-11 20:55:00,0,0,0
2025-01-11 21:00:00,0,0,0
2025-01-11 21:05:00,0,0,0
2025-01-11 21:10:00,0,0,0
2025-01-11 21:15:00,0,0,0
2025-01-11 21:20:00,0,0,0
2025-01-11 21:25:00,0,0,0
2025-01-11 21:30:00,0,0,0
2025-01-11 21:35:00,0,0,0
2025-01-11 21:40:00,0,0,0
2025-01-11 21:45:00,0,0,0
2025-01-11 21:50:00,0,0,0
2025-01-11 21:55:00,0,0,0
2025-01-11 22:00:00,0,0,0
2025-01-11 22:05:00,0,0,0
2025-01-11 22:10:00,0,0,0
2025-01-11 22:15:00,0,0,0
2025-01-11 22:20:00,0,0,0
2025-01-11 22:25:00,0,0,0
2025-01-11 22:30:00,0,0,0
2025-01-11 22:35:00,0,0,0
2025-01-11 22:40:00,0,0,0
2025-01-11 22:45:00,0,0,0
2025-01-11 22:50:00,0,0,0
2025-01-11 22:55:00,0,0,0
2025-01-11 23:00:00,0,0,0
2025-01-11 23:05:00,0,0,0
