Time,PV(W),Grid(W),Load(W)
2025-02-08 00:00:00,0,0,0
2025-02-08 00:05:00,0,0,0
2025-02-08 00:10:00,0,0,0
2025-02-08 00:15:00,0,0,0
2025-02-08 00:20:00,0,0,0
2025-02-08 00:25:00,0,0,0
2025-02-08 00:30:00,0,0,0
2025-02-08 00:35:00,0,0,0
2025-02-08 00:40:00,0,0,0
2025-02-08 00:45:00,0,0,0
2025-02-08 00:50:00,0,0,0
2025-02-08 00:55:00,0,0,0
2025-02-08 01:00:00,0,0,0
2025-02-08 01:05:00,0,0,0
2025-02-08 01:10:00,0,0,0
2025-02-08 01:15:00,0,0,0
2025-02-08 01:20:00,0,0,0
2025-02-08 01:25:00,0,0,0
2025-02-08 01:30:00,0,0,0
2025-02-08 01:35:00,0,0,0
2025-02-08 01:40:00,0,0,0
2025-02-08 01:45:00,0,0,0
2025-02-08 01:50:00,0,0,0
2025-02-08 01:55:00,0,0,0
2025-02-08 02:00:00,0,0,0
2025-02-08 02:05:00,0,0,0
2025-02-08 02:10:00,0,0,0
2025-02-08 02:15:00,0,0,0
2025-02-08 02:20:00,0,0,0
2025-02-08 02:25:00,0,0,0
2025-02-08 02:30:00,0,0,0
2025-02-08 02:35:00,0,0,0
2025-02-08 02:40:00,0,0,0
2025-02-08 02:45:00,0,0,0
2025-02-08 02:50:00,0,0,0
2025-02-08 02:55:00,0,0,0
2025-02-08 03:00:00,0,0,0
2025-02-08 03:05:00,0,0,0
2025-02-08 03:10:00,0,0,0
2025-02-08 03:15:00,0,0,0
2025-02-08 03:20:00,0,0,0
2025-02-08 03:25:00,0,0,0
2025-02-08 03:30:00,0,0,0
2025-02-08 03:35:00,0,0,0
2025-02-08 03:40:00,0,0,0
2025-02-08 03:45:00,0,0,0
2025-02-08 03:50:00,0,0,0
2025-02-08 03:55:00,0,0,0
2025-02-08 04:00:00,0,0,0
2025-02-08 04:05:00,0,0,0
2025-02-08 04:10:00,0,0,0
2025-02-08 04:15:00,0,0,0
2025-02-08 04:20:00,0,0,0
2025-02-08 04:25:00,0,0,0
2025-02-08 04:30:00,0,0,0
2025-02-08 04:35:00,0,0,0
2025-02-08 04:40:00,0,0,0
2025-02-08 04:45:00,0,0,0
2025-02-08 04:50:00,0,0,0
2025-02-08 04:55:00,0,0,0
2025-02-08 05:00:00,0,0,0
2025-02-08 05:05:00,0,0,0
2025-02-08 05:10:00,0,0,0
2025-02-08 05:15:00,0,0,0
2025-02-08 05:20:00,0,0,0
2025-02-08 05:25:00,0,0,0
2025-02-08 05:30:00,0,0,0
2025-02-08 05:35:00,0,0,0
2025-02-08 05:40:00,0,0,0
2025-02-08 05:45:00,0,0,0
2025-02-08 05:50:00,0,0,0
2025-02-08 05:55:00,0,0,0
2025-02-08 06:00:00,0,0,0
2025-02-08 06:05:00,0,0,0
2025-02-08 06:10:00,0,0,0
2025-02-08 06:15:00,0,0,0
2025-02-08 06:20:00,0,0,0
2025-02-08 06:25:00,0,0,0
2025-02-08 06:30:00,0,0,0
2025-02-08 06:35:00,0,0,0
2025-02-08 06:40:00,0,0,0
2025-02-08 06:45:00,0,0,0
2025-02-08 06:50:00,0,0,0
2025-02-08 06:55:00,0,0,0
2025-02-08 07:00:00,0,0,0
2025-02-08 07:05:00,0,0,0
2025-02-08 07:10:00,0,0,0
2025-02-08 07:15:00,0,0,0
2025-02-08 07:20:00,0,0,0
2025-02-08 07:25:00,0,0,0
2025-02-08 07:30:00,0,0,0
2025-02-08 07:35:00,0,0,0
2025-02-08 07:40:00,0,0,0
2025-02-08 07:45:00,363,6,369
2025-02-08 07:50:00,417,8,425
2025-02-08 07:55:00,687,15,702
2025-02-08 08:00:00,1030,23,1053
2025-02-08 08:05:00,1347,33,1380
2025-02-08 08:10:00,1842,46,1888
2025-02-08 08:15:00,2585,65,2650
2025-02-08 08:20:00,3354,85,3439
2025-02-08 08:25:00,4233,106,4339
2025-02-08 08:30:00,5210,130,5340
2025-02-08 08:35:00,6207,155,6362
2025-02-08 08:40:00,7370,185,7555
2025-02-08 08:45:00,8541,214,8755
2025-02-08 08:50:00,9502,238,9740
2025-02-08 08:55:00,10286,259,10545
2025-02-08 09:00:00,11352,285,11637
2025-02-08 09:05:00,12251,308,12559
2025-02-08 09:10:00,13311,335,13646
2025-02-08 09:15:00,14226,358,14584
2025-02-08 09:20:00,15144,381,15525
2025-02-08 09:25:00,16194,407,16601
2025-02-08 09:30:00,17271,435,17706
2025-02-08 09:35:00,17920,452,18372
2025-02-08 09:40:00,18978,476,19454
2025-02-08 09:45:00,19963,502,20465
2025-02-08 09:50:00,20970,528,21498
2025-02-08 09:55:00,21685,546,22231
2025-02-08 10:00:00,22449,566,23015
2025-02-08 10:05:00,23235,585,23820
2025-02-08 10:10:00,23725,598,24323
2025-02-08 10:15:00,24477,619,25096
2025-02-08 10:20:00,25349,639,25988
2025-02-08 10:25:00,25412,643,26055
2025-02-08 10:30:00,27383,691,28074
2025-02-08 10:35:00,27884,705,28589
2025-02-08 10:40:00,28432,717,29149
2025-02-08 10:45:00,28667,723,29390
2025-02-08 10:50:00,29895,754,30649
2025-02-08 10:55:00,30232,763,30995
2025-02-08 11:00:00,31001,782,31783
2025-02-08 11:05:00,31656,798,32454
2025-02-08 11:10:00,31834,803,32637
2025-02-08 11:15:00,33193,837,34030
2025-02-08 11:20:00,34326,866,35192
2025-02-08 11:25:00,34563,872,35435
2025-02-08 11:30:00,34644,874,35518
2025-02-08 11:35:00,35345,892,36237
2025-02-08 11:40:00,35743,902,36645
2025-02-08 11:45:00,36533,922,37455
2025-02-08 11:50:00,37504,946,38450
2025-02-08 11:55:00,37934,956,38890
2025-02-08 12:00:00,38623,974,39597
2025-02-08 12:05:00,38164,977,39141
2025-02-08 12:10:00,39134,988,40122
2025-02-08 12:15:00,39745,1003,40748
2025-02-08 12:20:00,8154,204,8358
